"","gene1","gene2","weight"
"353","IGF1","MAPK3","0.112502664388513"
"354","IGF1","RB1","-0.382911970498883"
"355","IGF1","IGF1R","-0.232039409341014"
"356","IGF1","EGFR","0.652449842649435"
"357","IGF1","IGFBP3","0.607589413444009"
"358","IGF1","HDAC2","-0.805589914307804"
"359","HGF","MET","-0.463918164907281"
"360","HGF","EGFR","0.755460304689731"
"361","ZFP64","SETDB1","0.905218925020814"
"362","HSF2","NFYA","0.743793493000696"
"363","HSF2","NCAPD2","0.933780855783886"
"364","HSF2","SNRNP40","0.805808710920795"
"365","HSF2","ST3GAL6","-0.329633215782539"
"366","HSF2","NUTF2","0.280271118259161"
"367","HSF2","UBE2I","0.486672419480858"
"368","HSF2","NCAPG","0.649783010648411"
"369","HSF2","PTGES3","0.56070978839571"
"370","HSF2","CCT4","0.766131017844844"
"371","HSF2","BHLHE40","-0.325810203870093"
"372","HSF2","HNRNPA1","0.826764202716526"
"373","HSF2","MDC1","0.791108890580653"
"374","HSF2","BMPR1B","0.225242523311522"
"375","HSF2","NOSIP","-0.0223673638990907"
"376","HSF2","ZMAT2","-0.0579349033562404"
"377","HSF2","KIN","0.855980227491885"
"378","HSF2","CCT3","0.611585192458966"
"379","HSF2","YEATS2","0.979983530294412"
"380","HSF2","SMG8","0.906483374813483"
"381","HSF2","ATOH8","0.440735185173468"
"382","HSF2","HSPA4","0.318584156019662"
"383","HSF2","SUCLG2","-0.584755072405143"
"384","HSF2","NR2C2","0.946574332179655"
"385","HSF2","TRMT12","0.275245509961686"
"386","HSF2","KNTC1","0.858072857645152"
"388","HSF2","GDI1","0.267996734615409"
"389","HSF2","A2MP1","0.410532950844019"
"390","PIAS1","UBE2I","0.0209446293712858"
"391","RFC1","SMC1A","0.498465752410005"
"392","RFC1","RFC3","0.958318220475102"
"393","RETSAT","HSD17B6","-0.723697061986506"
"394","RETSAT","CYP26A1","0.604062736337958"
"395","ZIC2","UBE2A","0.579932439179236"
"396","ZIC2","COL4A4","-0.546196860076332"
"397","ZIC2","HPX","-0.765639264186545"
"398","ZIC2","TPD52L1","0.147441365118759"
"399","ZIC2","THOC6","0.0308261891641496"
"400","ZIC2","DHX30","0.857847533695018"
"401","ZIC2","POLR3F","0.913406736550243"
"402","ZIC2","ZNF189","0.904023927389115"
"403","ZIC2","ENSA","0.529702106670427"
"404","ZIC2","KDM6A","0.912713407135503"
"405","ZIC2","SSRP1","0.8939368355012"
"406","ZIC2","BUB3","0.939036978717817"
"407","ZIC2","ADAMTS1","-0.507711314865823"
"408","ZIC2","SLC13A4","0.886913161002538"
"409","ZIC2","PPFIBP2","0.196829896921457"
"410","ZIC2","LRG1","-0.703435409560102"
"411","ZIC2","NDUFA4L2","0.908279379723155"
"412","ARID1B","TCF3","0.573218384642928"
"413","ARID1B","SMARCA2","0.683608386457496"
"414","ARID1B","SMARCB1","0.416704100809608"
"415","ARID1B","FOSB","-0.11594093421027"
"416","ARID1B","SMARCA4","0.664667993288004"
"417","ARID1B","JUNB","-0.772958375968755"
"418","NEDD4L","EGR1","-0.864838619701202"
"419","NEDD4L","FOS","0.0733597120667595"
"420","NEDD4L","JUNB","-0.373981385906588"
"421","PIK3CB","CHKA","0.659922935120082"
"422","PIK3CB","PLCG1","-0.218667541846526"
"423","PIK3CB","RAC1","-0.527999689019536"
"424","PIK3CB","PDPK1","-0.533634940214581"
"425","PIK3CB","PRKCD","0.505295032871801"
"426","PIK3CB","PTK2","-0.0116672633922296"
"427","ARID4B","SAP130","0.87413791147456"
"428","CAMK2B","EGR2","-0.156836080951645"
"429","CAMK2B","EGR3","-0.482659888344911"
"430","ACAA1","PCCA","0.259622081375278"
"431","WNT8A","LRP6","-0.608409738208034"
"432","NGFR","POU2F1","-0.232582235151651"
"433","NGFR","PLCB1","-0.491220988566229"
"434","DDX20","GEMIN5","0.813492192895682"
"435","DDX20","SNRPD2","-0.028919603586204"
"436","DDX20","DHX9","0.672071903116813"
"437","DDX20","SNRPF","0.0776626803203335"
"438","DDX20","SNRPE","0.118494945302093"
"439","YBX1","FAS","-0.257784078330562"
"440","YBX1","CDKN3","-0.0350692591904513"
"441","YBX1","TOP2A","-0.0298418556582911"
"442","YBX1","SKP2","-0.0239021133811345"
"443","YBX1","HNRNPK","0.31702696379305"
"444","YBX1","KPNA2","0.131928095582767"
"445","YBX1","PCBP2","0.291229497640348"
"446","PPP2R5A","NFYA","0.630530479425403"
"447","PPP2R5A","EGR1","-0.150613562186628"
"448","PPP2R5A","EGR2","-0.73437252951459"
"449","PPP2R5A","APC","0.109063143185178"
"450","PPP2R5A","FOS","-0.619276305131753"
"451","PPP2R5A","JUNB","0.345778978482194"
"452","PPP2R5A","SMG5","0.887826852056087"
"453","ELAVL1","NFYA","0.963646087769658"
"454","ELAVL1","TRAF5","0.883870362394152"
"455","ELAVL1","ZFP36","-0.838989875096524"
"456","ELAVL1","ATF5","0.892756304280208"
"457","SMARCD1","FEZ1","0.00748256860896615"
"458","SMARCD1","ATF5","0.656475424375966"
"459","SMARCD1","LDOC1","0.930622848901047"
"460","NFYC","SYT13","0.443552261017125"
"461","NFYC","FAS","0.524277483841539"
"462","NFYC","DEPDC1B","0.642119437932406"
"463","NFYC","NUP37","0.794235725526148"
"464","NFYC","STARD7","0.247528632118973"
"465","NFYC","AURKA","0.753161246053568"
"466","NFYC","SLC7A8","-0.146067169250322"
"467","NFYC","DCAF11","0.174557354752951"
"468","NFYC","CASP2","0.735416123019046"
"469","NFYC","UBE2S","-0.586825845268625"
"470","NFYC","KPNB1","0.851922318898689"
"471","NFYC","COPZ1","0.483926902838638"
"472","NFYC","CAND1","0.844134345554667"
"473","NFYC","CDCA3","0.316391531221713"
"474","NFYC","TTK","0.503929058874092"
"475","NFYC","CNOT6","0.695972758276309"
"476","NFYC","OGG1","0.395455274507479"
"477","NFYC","MSH6","0.859261542947163"
"478","NFYC","CENPF","0.565662163038241"
"479","NFYC","ZC2HC1C","0.954179907776867"
"480","NFYC","HERC2","0.774326750708276"
"481","NFYC","PRCP","0.37066674670645"
"482","NFYC","GGH","-0.0575896576182852"
"483","NFYC","USP21","0.362657722304557"
"484","NFYC","GOLPH3L","0.616379531914555"
"485","NFYC","ENOPH1","0.475942580154859"
"486","NFYC","LRRC4C","0.477232466621567"
"487","NFYC","MRPL49","0.487111038987949"
"488","NFYC","ANK3","0.875032035401402"
"489","NFYC","PHF6","0.833567424989503"
"490","NFYC","PSMD4","-0.197631182047319"
"491","NFYC","FLAD1","-0.135031888634457"
"492","NFYC","SLBP","0.582285761091967"
"493","NFYC","PRDM10","0.861280219170269"
"494","NFYC","PA2G4","-0.00736379438062146"
"495","NFYC","RRM2","0.249936022846167"
"496","NFYC","PEAK1","0.57216689562672"
"497","NFYC","RMI2","-0.00645818287033657"
"498","NFYC","CCDC149","0.873970969539329"
"499","NFYC","MUC6","0.524420653705212"
"500","NFYC","CHP1","0.513149174616599"
"501","NFYC","NIF3L1","0.470225357065213"
"502","NFYC","HBB","-0.376688829131248"
"503","NFYC","RMST","0.524017405445415"
"504","HDAC4","RFXANK","0.443772181125569"
"505","HDAC4","RUVBL2","0.379291247696825"
"506","LRP6","DVL1","0.140327014893097"
"507","LRP6","POU2F1","0.938633835479346"
