"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"gene","SEC61A2","SEL1L3","EIF3L","RPL3","KRT23","OAS2","SLC39A11","CFHR5","LRRC1","LOXL4","CREG1","JTB","FAM168B","PTPRD","STC1","SLC22A15","SENP2","HSPA4L","COL4A3","CTDSP2","NR2F1","DLEU1","NR2C2","GTPBP6","PRR14L","MAGEH1","TRIM31","NEURL1B","LINC01806","DENND11"
"TCGA-CC-A7IG-02"," 5.204007"," 8.111928"," 7.406711","11.784249"," 7.445418"," 6.522093"," 8.008033"," 6.476972"," 6.354370"," 7.319202"," 8.820552"," 7.577634"," 7.836765"," 5.983936"," 5.831882"," 6.240276"," 6.982863"," 6.495266"," 3.135494"," 8.483016"," 6.928538"," 5.043425"," 5.953243"," 8.570734"," 7.009409"," 5.877736"," 5.501258"," 7.050989"," 3.465736"," 6.513230"
"TCGA-BC-A217-02"," 6.903747"," 5.676754"," 8.002694","11.288669"," 0.000000"," 6.746412"," 8.207129"," 6.804615"," 6.259581"," 5.966147"," 8.769818"," 7.565793"," 8.171882"," 3.218876"," 5.003946"," 5.117994"," 7.716906"," 5.616771"," 5.384495"," 8.557567"," 6.956545"," 5.010635"," 6.461468"," 8.773849"," 6.979145"," 7.613819"," 6.822197"," 6.698268"," 5.476464"," 6.613384"
"TCGA-2Y-A9GY-02"," 5.749393"," 8.524566"," 8.077758","11.441945"," 5.273000"," 6.727432"," 8.207129"," 5.746203"," 7.521318"," 6.721426"," 8.654517"," 7.102499"," 8.402680"," 0.000000"," 5.017280"," 6.146329"," 7.115582"," 6.678342"," 2.890372"," 8.867709"," 7.814803"," 5.459586"," 5.950643"," 8.164226"," 7.319202"," 6.326149"," 5.214936"," 4.820282"," 5.393628"," 6.996681"
"TCGA-BC-A3KG-02"," 6.188264"," 6.408529"," 7.645876","10.779664"," 2.197225"," 5.924256"," 6.870053"," 8.954544"," 6.263398"," 3.178054"," 9.840122"," 6.824374"," 8.894396"," 7.757479"," 6.383507"," 4.077537"," 8.014005"," 5.771441"," 2.772589"," 8.785845"," 8.557375"," 6.878326"," 7.759187"," 8.771835"," 7.615298"," 7.237059"," 7.800163"," 7.351158"," 5.480639"," 6.545350"
"TCGA-DD-A118-02"," 5.5834963"," 7.6993894"," 9.5622640","11.8168450"," 0.6931472"," 6.6372580"," 8.8112052"," 5.8230459"," 5.9322452"," 5.4071718"," 8.5453918"," 6.6515719"," 9.4114019"," 4.2341065"," 7.4764724"," 3.6888795"," 7.0255383"," 6.8875526"," 2.5649494"," 9.4792218"," 5.5053315"," 3.9702919"," 7.4639366"," 7.4832444"," 8.0417347"," 7.0361485"," 3.0910425"," 7.4960973"," 3.9120230"," 7.5352967"
"TCGA-DD-A4NJ-02"," 5.831882"," 7.233455"," 7.719574","10.560878"," 5.869297"," 6.936343"," 7.156956"," 7.767687"," 5.774552"," 6.628041"," 8.746239"," 5.703782"," 7.808323"," 2.484907"," 6.466145"," 6.216606"," 6.773080"," 7.591862"," 2.302585"," 8.343316"," 4.934474"," 5.056246"," 7.068172"," 7.446001"," 6.878326"," 5.932245"," 6.343880"," 7.455877"," 2.772589"," 8.017967"
"TCGA-2Y-A9H3-02"," 4.110874"," 6.645091"," 6.161207","11.149082"," 0.000000"," 5.888878"," 7.068172"," 3.931826"," 4.990433"," 5.429346"," 7.711549"," 6.802395"," 7.442493"," 4.077537"," 5.209486"," 2.197225"," 6.073045"," 4.820282"," 1.945910"," 7.774856"," 5.252273"," 3.784190"," 4.290459"," 6.937314"," 5.799093"," 5.153292"," 4.025352"," 6.018593"," 3.583519"," 5.758902"
"TCGA-DD-A113-02"," 5.978886"," 8.605570"," 8.535230","10.945917"," 0.000000"," 7.188413"," 8.393895"," 8.167068"," 6.338594"," 6.635947","10.469029"," 7.123673"," 9.286838"," 2.302585"," 6.931472"," 4.465908"," 7.277939"," 7.502186"," 2.302585"," 9.082280"," 4.234107"," 5.513429"," 7.083388"," 7.534763"," 7.327123"," 4.691348"," 5.164786"," 8.003697"," 4.779123"," 7.970740"
"TCGA-UB-A7MB-02"," 6.192362"," 6.629363"," 8.725507","11.105153"," 1.609438"," 5.393628"," 7.537963"," 7.565793"," 6.371612"," 2.302585"," 9.116140"," 7.075809"," 9.259702"," 6.049733"," 5.820083"," 5.726848"," 7.646354"," 6.586172"," 2.772589"," 9.222763"," 4.290459"," 4.919981"," 7.402452"," 7.709757"," 7.934872"," 7.003065"," 5.468060"," 8.370084"," 5.313206"," 7.862112"
"TCGA-DD-AAVX-02"," 5.3181200"," 5.2364420"," 7.1260873","10.4290737"," 0.6931472"," 9.2842412"," 7.3827464","10.1009850"," 4.9558271"," 1.3862944"," 8.1493128"," 5.5333895"," 7.1188262"," 6.3902407"," 5.3375381"," 0.6931472"," 6.3630281"," 6.3784262"," 1.3862944"," 7.9858247"," 5.1357984"," 3.4657359"," 5.6167711"," 7.2463681"," 6.2747620"," 4.5108595"," 6.7945866"," 5.9348942"," 4.0073332"," 6.8362593"
"TCGA-ED-A5KG-02"," 6.175867"," 9.006387"," 8.768574","11.634541"," 7.574045"," 9.469700"," 7.829630"," 7.786552"," 6.909753"," 8.866723"," 8.960853"," 6.052089"," 8.462737"," 2.772589"," 7.624131"," 5.752573"," 7.353722"," 4.890349"," 5.717028"," 9.013230"," 7.469084"," 5.192957"," 7.177019"," 7.905073"," 7.472501"," 6.570883"," 3.988984"," 5.983936"," 3.871201"," 7.902118"
"TCGA-BC-A69H-02"," 4.927254"," 7.167809"," 8.071531","12.372853"," 8.208492"," 5.273000"," 7.728856"," 4.442651"," 6.786717"," 6.641182"," 7.862882"," 6.529419"," 7.873598"," 5.398163"," 5.752573"," 4.234107"," 6.613384"," 5.811141"," 1.609438"," 8.155362"," 6.899723"," 4.574711"," 4.934474"," 8.303009"," 6.293419"," 4.304065"," 6.997596"," 5.123964"," 4.488636"," 6.204558"
"TCGA-ED-A7XP-02"," 5.587249"," 7.422374"," 7.592870","10.446364"," 3.401197"," 7.201916"," 8.079308"," 4.753590"," 5.891644"," 5.236442","10.249238"," 6.739337"," 8.338306"," 6.238325"," 5.899897"," 5.337538"," 7.536364"," 7.356280"," 3.135494"," 8.435332"," 5.662960"," 4.812184"," 7.103322"," 7.578145"," 6.857514"," 7.062192"," 3.295837"," 7.071573"," 4.859812"," 7.794823"
"TCGA-G3-A5SM-02"," 6.291569"," 7.552762"," 7.910957","10.804096"," 4.430817"," 8.099251"," 8.078378"," 9.829787"," 5.198497"," 6.580639","10.581876"," 6.154858"," 8.268475"," 5.351858"," 6.156979"," 3.713572"," 7.139660"," 6.666957"," 3.931826"," 8.726806"," 6.182085"," 3.828641"," 6.630683"," 8.070906"," 7.070724"," 5.641907"," 6.639876"," 7.303170"," 4.836282"," 8.331586"
"TCGA-DD-A39V-02"," 4.1108739"," 5.9322452"," 6.0637852","11.3922821"," 4.2766661"," 6.4150970"," 6.8384052"," 9.6416681"," 3.7612001"," 3.9120230"," 8.4287990"," 7.2548848"," 7.2071189"," 6.0450053"," 5.8833224"," 1.7917595"," 6.3153580"," 5.0106353"," 0.6931472"," 7.5989005"," 6.8384052"," 3.5835189"," 4.2626799"," 8.0043656"," 6.0684256"," 6.4167323"," 4.7621739"," 5.8888780"," 1.9459101"," 6.8068294"
"TCGA-G3-AAV3-02"," 5.433722"," 7.655864"," 7.529406","10.700206"," 1.791759"," 7.083388"," 7.811163"," 9.759617"," 3.806662"," 7.031741"," 9.933823"," 6.320768"," 8.175548"," 5.739793"," 5.888878"," 5.497168"," 7.148346"," 6.318968"," 2.397895"," 8.336870"," 7.556428"," 4.290459"," 6.192362"," 6.944087"," 6.555357"," 5.187386"," 4.304065"," 6.539586"," 4.025352"," 7.070724"
"TCGA-CC-A8HV-02"," 6.300786"," 7.976939"," 6.809039","10.987697"," 7.567346"," 7.964156"," 8.752423"," 4.779123"," 6.725034"," 7.226209"," 9.057655"," 7.390181"," 8.909641"," 4.369448"," 5.793014"," 6.903747"," 7.125283"," 7.160846"," 6.874198"," 8.173011"," 6.799056"," 4.727388"," 7.295056"," 7.084226"," 6.968850"," 5.703782"," 3.044522"," 6.536692"," 0.000000"," 7.766841"
"TCGA-G3-AAV7-02"," 6.678342"," 9.151227"," 7.829630","10.596510"," 8.512783"," 7.300473"," 7.026427"," 9.452423"," 7.534763"," 7.081709","10.190619"," 6.891626"," 8.550435"," 6.732211"," 8.126814"," 6.935370"," 7.549609"," 6.728629"," 1.945910"," 9.186765"," 7.255591"," 4.025352"," 7.257708"," 8.947416"," 7.882315"," 5.673323"," 6.727432"," 7.142037"," 4.248495"," 7.629490"
"TCGA-DD-A4NI-02"," 6.180017"," 6.639876"," 8.068716","10.942403"," 3.850148"," 7.357556"," 8.234300"," 9.322955"," 4.043051"," 6.220590"," 9.851826"," 6.302619"," 7.999343"," 6.751101"," 6.526495"," 3.401197"," 8.147288"," 7.210080"," 6.601230"," 8.663196"," 6.546785"," 3.891820"," 6.823286"," 7.447751"," 6.835185"," 4.859812"," 3.610918"," 6.349139"," 5.407172"," 8.108021"
"TCGA-DD-A3A8-02"," 4.8040210"," 4.1588831"," 7.8961806","11.3644719"," 0.6931472"," 6.1268692"," 7.6386798"," 9.7533040"," 4.3694479"," 5.9661467"," 9.2145316"," 6.2934193"," 8.1570838"," 6.4183649"," 6.6732980"," 1.0986123"," 6.9431224"," 6.0614569"," 1.6094379"," 8.4877644"," 7.0076006"," 4.1743873"," 6.0378709"," 7.7898686"," 6.5736802"," 6.3421214"," 1.6094379"," 5.7620514"," 3.4011974"," 6.2245584"
"TCGA-CC-5258-02"," 5.141664"," 6.936343"," 9.460165","11.964141"," 2.639057"," 7.213768"," 7.785721"," 6.801283"," 7.066467"," 7.171657"," 7.815611"," 6.431331"," 9.232395"," 6.525030"," 6.535241"," 5.645447"," 7.119636"," 7.790282"," 2.079442"," 9.651687"," 7.695303"," 6.505784"," 7.477604"," 7.333023"," 7.926242"," 7.218910"," 5.153292"," 6.799056"," 1.098612"," 8.358901"
"TCGA-5C-AAPD-02"," 5.852202"," 7.637716"," 7.057898","10.844998"," 2.833213"," 7.290975"," 7.145984"," 7.606387"," 5.192957"," 5.056246"," 9.371609"," 6.856462"," 7.845024"," 5.293305"," 5.463832"," 3.555348"," 7.180070"," 5.062595"," 4.382027"," 8.146130"," 5.493061"," 4.691348"," 4.934474"," 7.693026"," 6.929517"," 6.734592"," 5.755742"," 6.787845"," 4.941642"," 7.169350"
"TCGA-ED-A459-02"," 6.519147"," 6.646391"," 7.520776","10.427002"," 1.098612"," 7.502186"," 8.055475"," 8.929833"," 6.496775"," 6.739337"," 9.933726"," 5.966147"," 8.318986"," 5.666427"," 5.541264"," 5.673323"," 7.242082"," 6.961296"," 2.708050"," 8.863616"," 6.722630"," 3.891820"," 6.822197"," 7.942362"," 7.195937"," 7.517521"," 7.416378"," 7.363914"," 3.555348"," 8.945202"
"TCGA-DD-AADM-02"," 5.442418"," 6.263398"," 6.749931","11.183699"," 6.709304"," 6.418365"," 7.885329"," 8.885026"," 5.493061"," 5.411646"," 9.790935"," 7.624131"," 7.569412"," 5.153292"," 4.744932"," 2.944439"," 6.665684"," 6.200509"," 2.079442"," 7.866722"," 5.267858"," 3.401197"," 4.828314"," 8.030735"," 6.388561"," 4.488636"," 5.509388"," 6.814543"," 3.135494"," 6.900731"
"TCGA-DD-A3A6-02"," 5.1059455"," 5.0562458"," 4.7004804","10.5886278"," 0.0000000"," 6.9650803"," 6.3613025"," 2.3978953"," 4.5325995"," 6.0426328"," 7.7698010"," 6.2344107"," 7.7765350"," 6.1025586"," 7.2262090"," 3.9702919"," 5.8998974"," 4.6443909"," 2.4849066"," 7.5606012"," 7.5688957"," 3.9702919"," 5.0625950"," 7.1876572"," 5.3936275"," 4.9126549"," 0.6931472"," 6.7068623"," 1.0986123"," 6.1548581"
"TCGA-FV-A3I1-02"," 5.717028"," 8.225771"," 8.147288","11.081419"," 7.798523"," 7.768533"," 8.251403"," 8.125927"," 6.553933"," 8.318742"," 9.547241"," 5.846439"," 8.185907"," 4.779123"," 4.934474"," 4.983607"," 7.323171"," 6.933423"," 3.401197"," 9.037177"," 5.342334"," 4.990433"," 6.805723"," 8.274612"," 7.386471"," 5.509388"," 6.122493"," 6.630683"," 1.386294"," 8.180601"
"TCGA-ZS-A9CD-02"," 5.117994"," 6.408529"," 7.414573","10.893883"," 7.156177"," 6.450470"," 7.647786"," 8.964312"," 5.932245"," 7.691657"," 9.190750"," 6.285998"," 7.619233"," 4.189655"," 7.498316"," 4.543295"," 6.621406"," 6.148468"," 3.044522"," 8.021256"," 4.882802"," 3.218876"," 5.860786"," 7.911324"," 6.318968"," 5.857933"," 5.501258"," 6.587550"," 3.761200"," 7.170120"
"TCGA-RG-A7D4-02"," 5.697093"," 7.853993"," 8.030084","11.097531"," 5.267858"," 6.639876"," 7.166266"," 7.335634"," 4.204693"," 3.433987"," 8.215277"," 6.646391"," 8.411166"," 3.135494"," 5.866468"," 3.433987"," 7.709308"," 5.446737"," 2.995732"," 8.962264"," 6.311735"," 5.351858"," 6.625392"," 7.404279"," 6.501290"," 7.123673"," 7.377134"," 6.159095"," 4.143135"," 7.193686"
"TCGA-WX-AA46-02"," 5.4595855"," 5.8636312"," 8.4416072","11.4101616"," 4.4188406"," 6.7464121"," 7.7625960"," 8.6374620"," 4.0775374"," 5.5134287"," 9.3436467"," 6.1463293"," 7.9182647"," 7.2130317"," 3.0445224"," 3.1780538"," 7.4999765"," 6.2285110"," 3.3322045"," 8.0718431"," 7.2957351"," 4.3567088"," 6.5567784"," 7.5893358"," 6.8966943"," 6.6707663"," 0.6931472"," 6.4393504"," 4.4659081"," 7.7155695"
"TCGA-FV-A23B-02"," 7.229114"," 6.186209"," 8.782016","11.635178"," 7.036148"," 6.927558"," 7.757051","10.137136"," 6.896694"," 8.443116"," 8.888895"," 6.253829"," 9.152075"," 5.986452"," 7.390799"," 3.713572"," 7.908019"," 6.879356"," 1.609438"," 9.477845"," 7.973844"," 4.110874"," 7.450661"," 7.842671"," 7.575585"," 7.117206"," 6.723832"," 7.284821"," 2.197225"," 8.788288"
"TCGA-DD-AADK-02"," 6.270988"," 7.956827"," 7.994970","11.558530"," 6.304449"," 7.319202"," 8.595080"," 9.543378"," 6.006353"," 8.311398","10.390901"," 7.228388"," 8.212840"," 5.375278"," 5.783825"," 6.196444"," 6.913737"," 6.018593"," 4.290459"," 8.371474"," 6.077642"," 3.850148"," 6.732211"," 8.264106"," 7.390181"," 6.778785"," 4.634729"," 7.423568"," 4.477337"," 7.903966"
"TCGA-BD-A3ER-02"," 5.407172"," 6.858565"," 7.362011","10.718410"," 7.613819"," 6.981006"," 7.525101","10.180361"," 6.135565"," 9.166702"," 9.863863"," 5.855072"," 8.078688"," 5.777652"," 7.689371"," 4.941642"," 6.745236"," 7.139660"," 4.605170"," 8.272826"," 6.018593"," 3.891820"," 6.383507"," 7.014814"," 6.778785"," 5.556828"," 6.111467"," 6.648985"," 3.891820"," 7.573531"
"TCGA-RC-A6M3-02"," 5.8348107"," 8.5560292"," 7.4012313","11.6532264"," 0.6931472"," 5.3936275"," 6.9411901"," 2.7725887"," 6.6025879"," 3.9318256"," 8.7188271"," 7.7419679"," 7.7570511"," 3.1780538"," 6.9479371"," 6.5072777"," 7.0335065"," 7.4235684"," 7.2730926"," 8.0934623"," 6.2785214"," 4.2626799"," 7.1364832"," 7.4679423"," 6.9067548"," 5.3981627"," 7.8838232"," 5.1984970"," 4.3307333"," 7.1000272"
"TCGA-UB-A7MA-02"," 6.204558"," 8.255828"," 8.904359","12.080044"," 8.465689"," 5.620401"," 7.467942"," 6.218600"," 6.576470"," 8.090402"," 8.608678"," 7.031741"," 8.975124"," 3.688879"," 6.063785"," 5.733341"," 6.885510"," 7.057898"," 4.934474"," 9.653165"," 4.727388"," 5.010635"," 6.827629"," 7.935945"," 7.501082"," 5.986452"," 6.915723"," 6.340359"," 5.153292"," 6.853299"
"TCGA-2Y-A9HA-02"," 6.063785"," 6.473891"," 8.030735","11.199461"," 6.177944"," 7.893572"," 7.559559"," 7.260523"," 6.084499"," 6.978214"," 7.912057"," 6.793466"," 8.625150"," 7.041412"," 7.609862"," 5.866468"," 7.759187"," 6.719013"," 2.484907"," 9.224933"," 6.056784"," 4.859812"," 7.074963"," 8.377241"," 7.223296"," 6.551080"," 4.919981"," 7.134891"," 4.234107"," 7.542744"
"TCGA-ED-A7PX-02"," 5.4467374"," 8.9722101"," 7.7432697","10.7694319"," 7.6138187"," 7.2786289"," 7.7600407"," 0.6931472"," 6.8090393"," 7.7761155"," 8.6946697"," 6.4692503"," 9.0485271"," 5.1179938"," 6.5722825"," 6.4738907"," 7.0264268"," 8.0452677"," 4.8441871"," 8.8007166"," 6.7592553"," 3.5553481"," 6.3969297"," 7.8909567"," 7.0290876"," 6.1633148"," 3.8501476"," 6.8287121"," 3.1354942"," 7.2276625"
"TCGA-DD-AAEK-02"," 5.129899"," 6.755769"," 8.018296","10.573187"," 6.954639"," 7.041412"," 7.201916"," 9.086250"," 5.081404"," 7.663877"," 8.522181"," 5.241747"," 7.377134"," 3.688879"," 5.105945"," 4.634729"," 6.712956"," 5.814131"," 3.367296"," 7.798523"," 4.700480"," 2.890372"," 6.100319"," 6.946976"," 6.755769"," 5.749393"," 2.639057"," 6.378426"," 3.178054"," 6.747587"
"TCGA-ZS-A9CE-02"," 5.834811"," 4.787492"," 8.094378","11.512575"," 2.564949"," 7.870166"," 8.579229"," 7.115582"," 2.890372"," 5.669881"," 9.652330"," 6.656727"," 8.496786"," 6.246107"," 4.127134"," 4.094345"," 7.002156"," 5.961005"," 5.351858"," 8.629450"," 4.219508"," 4.488636"," 6.455199"," 7.984463"," 7.189168"," 6.984716"," 4.158883"," 6.424869"," 4.477337"," 7.682943"
"TCGA-ED-A7PZ-02"," 6.006353"," 4.276666"," 8.311890","11.525782"," 5.659482"," 4.804021"," 8.222822"," 5.843544"," 6.751101"," 6.858565"," 9.172950"," 7.573017"," 8.395252"," 1.386294"," 5.556828"," 4.736198"," 7.628031"," 5.877736"," 1.098612"," 9.192584"," 7.188413"," 4.997212"," 5.529429"," 8.053887"," 7.271704"," 6.936343"," 7.049255"," 5.690359"," 0.000000"," 5.877736"
"TCGA-RC-A7SB-02"," 6.436150"," 5.225747"," 7.553811","11.120283"," 3.465736"," 5.717028"," 7.829630"," 8.928375"," 5.758902"," 7.227662"," 9.791046"," 6.742881"," 8.397283"," 6.086775"," 6.008813"," 5.463832"," 7.315218"," 5.783825"," 4.204693"," 8.597851"," 5.631212"," 4.174387"," 6.505784"," 8.267706"," 6.905753"," 6.159095"," 3.178054"," 6.411818"," 5.433722"," 7.126891"
"TCGA-DD-A39Z-02"," 5.231109"," 5.484797"," 6.927558","12.128581"," 8.764522"," 4.905275"," 7.664816"," 8.810310"," 5.560682"," 7.471363"," 8.586719"," 7.020191"," 7.777374"," 4.174387"," 5.347108"," 5.545177"," 6.490724"," 5.446737"," 1.386294"," 8.100465"," 7.001246"," 4.290459"," 4.442651"," 7.278629"," 6.202536"," 3.663562"," 6.107023"," 5.846439"," 2.944439"," 7.400621"
"TCGA-G3-A25X-02"," 5.342334"," 8.093462"," 7.095893","11.985875"," 4.574711"," 6.966024"," 7.151485"," 8.282989"," 7.415777"," 7.841886"," 9.176887"," 7.845024"," 7.958227"," 5.613128"," 6.954639"," 5.411646"," 7.227662"," 6.304449"," 2.397895"," 8.534837"," 6.677083"," 4.189655"," 4.820282"," 8.271804"," 6.695799"," 7.101676"," 7.728416"," 6.352629"," 4.955827"," 6.771936"
"TCGA-CC-5261-02"," 5.926926"," 8.119101"," 8.718009","11.248257"," 8.550628"," 7.176255"," 8.025516"," 7.788212"," 7.180070"," 7.614805"," 9.819780"," 5.846439"," 8.576970"," 5.313206"," 6.224558"," 5.686975"," 7.266129"," 6.769642"," 4.060443"," 9.126741"," 7.031741"," 5.017280"," 7.114769"," 7.413367"," 7.653020"," 6.897705"," 4.762174"," 7.506042"," 4.477337"," 7.537430"
"TCGA-G3-A5SI-02"," 5.771441"," 5.857933"," 7.200425","10.215813"," 1.945910"," 5.327876"," 7.953318"," 7.588324"," 5.934894"," 3.091042","10.027694"," 6.694562"," 8.079618"," 2.397895"," 6.375025"," 2.944439"," 7.003974"," 6.016157"," 2.708050"," 7.976595"," 3.806662"," 3.218876"," 5.768321"," 7.312553"," 5.894403"," 6.104793"," 5.991465"," 7.018402"," 3.761200"," 6.907755"
"TCGA-DD-AAVU-02"," 4.6821312"," 5.2203558"," 8.0026942","12.2132965"," 3.4339872"," 4.1108739"," 7.6582275","10.0975730"," 5.9914645"," 6.8741985"," 9.0315725"," 6.7799219"," 7.8009821"," 6.1377271"," 4.0430513"," 0.6931472"," 6.4134590"," 5.0751738"," 0.0000000"," 7.6444408"," 3.2580965"," 4.2766661"," 4.8903491"," 8.5656023"," 6.3750248"," 6.9007307"," 1.6094379"," 5.9939614"," 3.4965076"," 7.0639040"
"TCGA-DD-AACQ-02"," 5.590987"," 7.271704"," 8.116118","11.438439"," 2.564949"," 6.492240"," 7.867106"," 9.083529"," 6.052089"," 2.197225"," 9.757826"," 7.029088"," 8.699515"," 6.148468"," 5.517453"," 4.276666"," 7.568896"," 5.817111"," 4.369448"," 9.311181"," 4.077537"," 4.234107"," 6.406880"," 8.547916"," 7.354362"," 5.655992"," 6.553933"," 6.946976"," 4.510860"," 7.924072"
"TCGA-G3-AAV5-02"," 5.983936"," 7.955074"," 8.489411","11.999694"," 4.007333"," 5.093750"," 8.685754"," 6.035481"," 6.139885"," 6.670766","10.039634"," 7.403061"," 8.375169"," 1.098612"," 6.391917"," 2.197225"," 7.189922"," 7.432484"," 2.079442"," 8.626944"," 3.663562"," 4.584967"," 5.973810"," 8.160518"," 6.979145"," 4.543295"," 2.197225"," 6.568078"," 4.574711"," 7.544861"
"TCGA-DD-A114-02"," 5.521461"," 7.944847"," 7.634821","10.356313"," 4.418841"," 8.191186"," 7.385231"," 8.149602"," 6.553933"," 5.948035"," 9.402035"," 4.736198"," 7.789455"," 7.172425"," 5.620401"," 5.356586"," 7.068172"," 6.016157"," 5.087596"," 8.436850"," 6.643790"," 3.713572"," 6.359574"," 7.781556"," 6.922644"," 5.683580"," 6.249975"," 7.107425"," 4.025352"," 6.892642"
"TCGA-KR-A7K7-02"," 5.852202"," 6.496775"," 6.775366","11.624950"," 8.720134"," 6.167516"," 7.081709"," 8.106213"," 6.293419"," 6.111467"," 8.876265"," 7.443078"," 8.275376"," 4.605170"," 6.756932"," 3.555348"," 6.957497"," 5.267858"," 1.791759"," 8.382061"," 6.728629"," 4.941642"," 5.257495"," 8.176392"," 6.309918"," 6.411818"," 6.814543"," 6.206576"," 4.304065"," 6.990257"
"TCGA-G3-A5SL-02"," 5.370638"," 5.472271"," 8.801469","11.489043"," 2.772589"," 5.793014"," 7.913155","10.431790"," 3.713572"," 6.610696"," 8.965718"," 6.317165"," 8.456168"," 6.569481"," 7.311218"," 1.609438"," 7.022868"," 5.986452"," 2.302585"," 8.336870"," 7.521859"," 4.605170"," 6.553933"," 8.093768"," 7.060476"," 5.379897"," 1.098612"," 5.802118"," 3.637586"," 7.359468"
"TCGA-DD-AACG-02"," 4.905275"," 6.171701"," 5.849325","11.390012"," 8.149313"," 5.942799"," 6.431331"," 8.303257"," 7.074963"," 5.198497"," 7.807103"," 7.626083"," 7.730614"," 2.639057"," 4.727388"," 3.951244"," 7.176255"," 5.187386"," 0.000000"," 8.141481"," 5.023881"," 4.234107"," 4.828314"," 7.733246"," 6.267201"," 5.147494"," 6.424869"," 5.384495"," 3.737670"," 7.050123"
"TCGA-QA-A7B7-02"," 5.726848"," 5.560682"," 7.776115","10.807928"," 1.098612"," 7.210080"," 7.863267"," 9.897419"," 6.655440"," 1.945910"," 9.190648"," 6.996681"," 9.408617"," 7.510431"," 5.017280"," 6.380123"," 8.259976"," 7.263330"," 4.955827"," 9.072227"," 7.145984"," 6.555357"," 7.879670"," 8.263075"," 7.415777"," 5.192957"," 7.333676"," 8.201112"," 4.672829"," 7.618251"
"TCGA-FV-A495-02"," 5.135798"," 6.228511"," 6.230481","11.558692"," 6.683361"," 8.072779"," 7.480428"," 7.336286"," 5.789960"," 6.224558"," 9.132703"," 7.125283"," 7.489412"," 4.394449"," 3.332205"," 2.708050"," 6.734592"," 5.252273"," 2.639057"," 8.159375"," 6.204558"," 2.564949"," 3.988984"," 8.477412"," 6.331502"," 5.783825"," 5.529429"," 7.167809"," 3.713572"," 6.620073"
"TCGA-ED-A4XI-02"," 5.472271"," 7.573531"," 8.004032","10.893530"," 7.002156"," 8.465479"," 8.068716"," 7.737180"," 5.407172"," 7.356280"," 9.685207"," 5.337538"," 8.357494"," 5.225747"," 4.672829"," 4.382027"," 7.422971"," 6.148468"," 3.218876"," 9.111514"," 6.720220"," 3.970292"," 7.009409"," 7.716015"," 7.162397"," 5.659482"," 4.890349"," 7.480992"," 4.317488"," 7.732808"
"TCGA-LG-A6GG-02"," 6.177944"," 6.091310"," 8.171034","10.831035"," 6.248043"," 6.639876"," 8.345455","10.280690"," 5.497168"," 2.890372"," 9.416623"," 5.631212"," 8.740337"," 5.645447"," 6.042633"," 4.897840"," 7.570959"," 7.064759"," 1.945910"," 8.554874"," 4.532599"," 4.941642"," 7.007601"," 7.945201"," 7.030857"," 5.017280"," 6.663133"," 6.416732"," 4.454347"," 8.464214"
"TCGA-G3-A3CJ-02"," 5.2729996"," 4.7095302"," 6.7190132","11.3431686"," 0.0000000"," 7.4336665"," 7.5786569"," 9.9419387"," 4.5325995"," 1.6094379"," 9.6942469"," 7.3388881"," 7.3689704"," 1.3862944"," 6.7776466"," 0.6931472"," 6.8690145"," 5.8861040"," 1.3862944"," 8.1232613"," 6.6306834"," 3.5835189"," 4.6539604"," 8.3306226"," 6.2324480"," 3.8712010"," 2.3978953"," 5.2311086"," 4.8283137"," 6.3171647"
"TCGA-DD-A1EA-02"," 6.335054"," 7.265430"," 8.525756","10.735244"," 6.366470"," 7.483244"," 7.434257","10.323611"," 4.976734"," 2.708050"," 9.110188"," 5.869297"," 8.646290"," 3.091042"," 6.622736"," 5.384495"," 7.435438"," 6.505784"," 1.791759"," 9.150909"," 7.434257"," 5.908083"," 7.038784"," 7.925158"," 7.592870"," 6.385194"," 5.476464"," 6.949856"," 1.098612"," 7.319202"
"TCGA-ZS-A9CF-02"," 5.556828"," 5.273000"," 8.075272","10.731646"," 1.791759"," 6.824374"," 7.574558"," 9.825039"," 1.791759"," 3.218876"," 9.966979"," 6.146329"," 8.176954"," 6.526495"," 7.456455"," 3.784190"," 7.464510"," 7.085064"," 3.433987"," 8.728426"," 7.021084"," 5.303305"," 6.856462"," 8.180041"," 6.634633"," 5.929589"," 6.274762"," 7.530480"," 5.225747"," 6.852243"
"TCGA-DD-AAVV-02"," 5.823046"," 7.123673"," 7.582738","10.638448"," 6.570883"," 6.977281"," 6.668228","10.386685"," 5.424950"," 6.100319","10.044944"," 6.900731"," 8.468213"," 4.672829"," 6.070738"," 3.931826"," 6.782192"," 5.762051"," 3.496508"," 8.699681"," 6.317165"," 4.077537"," 6.388561"," 7.292337"," 6.852243"," 5.723585"," 6.675823"," 6.752270"," 3.332205"," 7.305188"
"TCGA-4R-AA8I-02"," 5.003946"," 6.486161"," 7.826443","10.561888"," 5.225747"," 8.109526"," 6.643790"," 8.668024"," 5.257495"," 6.590301"," 9.373054"," 5.840642"," 8.289791"," 5.655992"," 6.280396"," 4.990433"," 7.400010"," 6.856462"," 4.094345"," 8.603921"," 7.101676"," 3.951244"," 6.894670"," 7.899524"," 7.252054"," 7.166266"," 5.579730"," 6.680855"," 3.688879"," 7.345365"
