"","from","to"
"2708","POU2F1","RAD54B"
"2709","RAD51","RAD54B"
"2710","RB1","RBBP7"
"2711","HDAC1","RBBP7"
"2712","HDAC2","RBBP7"
"2713","FOS","RBBP7"
"2714","BRCA1","RBBP7"
"2715","EGR1","RBBP7"
"2716","EGR2","RBBP7"
"2717","EGR3","RBBP7"
"2718","FOSB","RBBP7"
"2719","JUNB","RBBP7"
"2720","POU2F1","RBBP7"
"2721","CCND1","RFC1"
"2722","CDK4","RFC1"
"2723","PCNA","RFC1"
"2724","E2F1","RFC1"
"2725","HDAC1","RFC1"
"2726","BRCA1","RFC1"
"2727","ELK1","RNPS1"
"2728","YWHAB","RNPS1"
"2729","YWHAG","RNPS1"
"2730","DVL2","RNPS1"
"2731","E2F1","RUVBL2"
"2732","HDAC1","RUVBL2"
"2733","RUVBL1","RUVBL2"
"2734","CTNNB1","RUVBL2"
"2735","ATF2","RUVBL2"
"2736","TERT","RUVBL2"
"2737","CTCF","RUVBL2"
"2738","HDAC4","RUVBL2"
"2739","MYC","SNRPB"
"2740","DDX20","SNRPB"
"2741","CTCF","SNRPD1"
"2742","DDX20","SNRPD1"
"2743","SNRPB","SNRPD1"
"2744","RB1","SNW1"
"2745","HDAC2","SNW1"
"2746","SMAD2","SNW1"
"2747","SMAD3","SNW1"
"2748","JDP2","SNW1"
"2749","MYC","SSB"
"2750","RAN","SSRP1"
"2751","MYC","SSRP1"
"2752","CSNK2A1","SSRP1"
"2753","CTCF","SSRP1"
"2754","ZIC2","SSRP1"
"2755","MCM4","SSRP1"
"2756","MCM3","SUPT16H"
"2757","MCM4","SUPT16H"
"2758","MYC","TAF12"
"2759","TAF4","TAF12"
"2760","TAF5","TAF12"
"2761","TP53","TAF1A"
"2762","E2F1","TAF1A"
"2763","NPM1","TAF1A"
"2764","E2F1","TAF6"
"2765","MYC","TAF6"
"2766","TAF4","TAF6"
"2767","TAF5","TAF6"
"2768","TAF12","TAF6"
"2769","HDAC6","TARDBP"
"2770","FOS","TCEA2"
"2771","FOSB","TCEA2"
"2772","JUNB","TCEA2"
"2773","MYC","TCERG1"
"2774","BARD1","TCERG1"
"2775","CTCF","TCERG1"
"2776","NFYA","TCERG1"
"2777","NPM1","TCERG1"
"2778","MYC","TCFL5"
"2779","EGR1","TCFL5"
"2780","E2F1","TIMELESS"
"2781","MYC","TIMELESS"
"2782","E2F1","TRIM24"
"2783","MYC","TRIM24"
"2784","ESR1","TRIM24"
"2785","NFYA","TRIM24"
"2786","NR3C2","TRIM24"
"2787","TRIM28","TRIM24"
"2788","CBX3","TRIM24"
"2789","MYC","TRIP13"
"2790","TP53","UBTF"
"2791","RB1","UBTF"
"2792","MAPK1","UBTF"
"2793","MAPK3","UBTF"
"2794","CCNA2","UBTF"
"2795","LEF1","UBTF"
"2796","CSNK2A1","UBTF"
"2797","CTCF","UBTF"
"2798","EGR1","UBTF"
"2799","EGR2","UBTF"
"2800","EGR3","UBTF"
"2801","PIK3R1","WBP11"
"2802","PPP1CC","WBP11"
"2803","ARF1","WBP11"
"2804","PQBP1","WBP11"
"2805","EGFR","XRCC6"
"2806","TP53","XRCC6"
"2807","CDKN1A","XRCC6"
"2808","PCNA","XRCC6"
"2809","YWHAZ","XRCC6"
"2810","PRKDC","XRCC6"
"2811","E2F4","XRCC6"
"2812","E2F5","XRCC6"
"2813","E2F1","XRCC6"
"2814","E2F2","XRCC6"
"2815","E2F3","XRCC6"
"2816","MYC","XRCC6"
"2817","SMAD3","XRCC6"
"2818","PECAM1","XRCC6"
"2819","TERT","XRCC6"
"2820","BARD1","XRCC6"
"2821","EGR1","XRCC6"
"2822","NCOA6","XRCC6"
"2823","POU2F1","XRCC6"
"2824","PTTG1","XRCC6"
"2825","ATF2","ZBTB33"
"2826","ATF5","ZBTB33"
"2827","CTCF","ZBTB33"
"2828","EGR1","ZBTB33"
"2829","MYC","ZFP64"
"2830","TLE1","ZFP64"
"2831","TALDO1","ZHX1"
"2832","PNP","ZHX1"
"2833","TP53","ZHX1"
"2834","CSNK2A1","ZHX1"
"2835","DYNLL1","ZHX1"
"2836","LAMA4","ZHX1"
"2837","BARD1","ZHX1"
"2838","CTCF","ZHX1"
"2839","EGR1","ZHX1"
"2840","NFYA","ZHX1"
"2841","BHLHE40","ZHX1"
"2842","TARDBP","ZHX1"
"2843","E2F1","ZMYND11"
"2844","HDAC1","ZMYND11"
"2845","SMAD2","ZMYND11"
"2846","DYNLL1","ZMYND11"
"2847","ETS2","ZMYND11"
"2848","SMARCA4","ZMYND11"
"2849","EZH2","ZMYND11"
"2850","EZH1","ZMYND11"
"2851","TP53","ZNF581"
"2852","ELK1","ZNF581"
"2853","MYC","ZNF581"
"2854","MAPK3","ZNF7"
"2855","ALDOB","FBP1"
"2856","ALDH2","ADH1B"
"2857","ALDH2","ADH4"
"2858","ALDH2","ACYP1"
"2859","ALDH1B1","ACYP1"
"2860","SDHB","SUCLG2"
"2861","SDHD","SUCLG2"
"2862","MMUT","SUCLG2"
"2863","MYC","SUCLG2"
"2864","HSF2","SUCLG2"
"2865","TKT","RPIA"
"2866","EGR1","RPIA"
"2867","UGP2","PGM1"
"2868","EHHADH","IVD"
"2869","ECHS1","IVD"
"2870","ECHS1","ACADM"
"2871","MYC","ACADM"
"2872","EGR1","ACADM"
"2873","ACAT1","AACS"
"2874","ACAT1","HMGCS2"
"2875","ADH1A","GSTO2"
"2876","CYP1A2","GSTO2"
"2877","ADH1A","GSTA3"
"2878","ADH1A","GSTM1"
"2879","ADH1A","GSTM3"
"2880","ADH1A","GSTM5"
"2881","ADH1A","GSTT1"
"2882","ADH1A","MGST2"
"2883","CYP8B1","AKR1D1"
"2884","PNP","NMRK1"
"2885","PNP","XDH"
"2886","PNP","NNMT"
"2887","NAMPT","NNMT"
"2888","SIRT7","NNMT"
"2889","PAPSS2","SUOX"
"2890","CTCF","SUOX"
"2891","NFYA","SUOX"
"2892","PDE7B","ADSL"
"2893","PDE7A","ADSL"
"2894","ASL","ADSL"
"2895","MYC","ADSL"
"2896","TCF3","ADSL"
"2897","CYP1A2","CYP2J2"
"2898","DTYMK","TK1"
"2899","DUT","TK1"
"2900","TP53","TK1"
"2901","E2F4","TK1"
"2902","E2F1","TK1"
"2903","TLE1","TK1"
"2904","CTCF","TK1"
"2905","POU2F1","TK1"
"2906","GLUD2","NIT2"
"2907","GLUD2","GLUL"
"2908","GLS2","GLUL"
"2909","CTCF","GLUL"
"2910","EBF1","GLUL"
"2911","NFYA","GLUL"
"2912","FOLH1","ASPA"
"2913","ESR1","ASPA"
"2914","BHMT","DMGDH"
"2915","SHMT1","SDS"
"2916","SHMT1","AGXT"
"2917","AGXT2","ABAT"
"2918","ALDH6A1","ABAT"
"2919","AOC1","INMT"
"2920","CTCF","INMT"
"2921","AMDHD1","UROC1"
"2922","MTR","CTH"
"2923","E2F4","CTH"
"2924","NFYA","CTH"
"2925","B4GALT3","ST3GAL3"
"2926","MYC","ST3GAL3"
"2927","LIPG","MGLL"
"2928","MOGAT2","MGLL"
"2929","MYC","MGLL"
"2930","POU2F1","MGLL"
"2931","LPCAT1","PLAAT3"
"2932","PCYT1A","CHKA"
"2933","PIK3CA","CHKA"
"2934","PIK3CB","CHKA"
"2935","PIK3CD","CHKA"
"2936","PIK3R1","CHKA"
"2937","PIK3R2","CHKA"
"2938","PIK3R3","CHKA"
"2939","E2F1","CHKA"
"2940","FOS","CHKA"
"2941","EGR1","CHKA"
"2942","EGR3","CHKA"
"2943","NFYA","CHKA"
"2944","LTA4H","CYP4F3"
"2945","HAO2","PGP"
"2946","HAO1","PGP"
"2947","MYC","PGP"
"2948","EGR1","PGP"
"2949","EGR2","PGP"
"2950","EGR3","PGP"
"2951","NFYA","PGP"
"2952","GMPS","TPMT"
"2953","IMPDH2","TPMT"
"2954","EGR1","TPMT"
"2955","MTOR","RRAGD"
"2956","MTOR","EIF4EBP1"
"2957","MYC","EIF4EBP1"
"2958","SOS1","SPRY2"
"2959","SOS2","SPRY2"
"2960","E2F4","SPRY2"
"2961","E2F5","SPRY2"
"2962","E2F1","SPRY2"
"2963","E2F2","SPRY2"
"2964","E2F3","SPRY2"
"2965","EGR1","SPRY2"
"2966","POU2F1","SPRY2"
"2967","PRKCA","ATP6AP1"
"2968","EGFR","ATP6AP1"
"2969","PRKCA","PA2G4"
"2970","PRKCB","PA2G4"
"2971","PRKCG","PA2G4"
"2972","RB1","PA2G4"
"2973","E2F1","PA2G4"
"2974","HDAC2","PA2G4"
"2975","MYC","PA2G4"
"2976","NFYA","PA2G4"
"2977","NFYC","PA2G4"
"2978","PRKCA","TRPV4"
"2979","PRKCB","TRPV4"
"2980","PRKCG","TRPV4"
"2981","PRKCD","TRPV4"
"2982","PRKCB","SLC2A2"
"2983","AKT3","THEM4"
"2984","AKT3","C6"
"2985","AKT3","C9"
"2986","AKT1","MDM4"
"2987","TP53","MDM4"
"2988","RB1","MDM4"
"2989","ELK1","MDM4"
"2990","CDK1","MDM4"
"2991","YWHAB","MDM4"
"2992","YWHAG","MDM4"
"2993","YWHAZ","MDM4"
"2994","E2F1","MDM4"
"2995","CSNK1A1","MDM4"
"2996","SMAD3","MDM4"
"2997","ARF1","MDM4"
"2998","RAF1","RFXANK"
"2999","EGR1","RFXANK"
"3000","HDAC4","RFXANK"
"3001","NFYA","RFXANK"
"3002","RFX5","RFXANK"
"3003","HRAS","TPM3"
"3004","SMAD3","TPM3"
"3005","HRAS","TPR"
"3006","MYC","TPR"
"3007","BCL2L1","BAX"
"3008","MAPK10","BAX"
"3009","TP53","BAX"
"3010","MYC","BAX"
"3011","HK3","BAX"
"3012","HKDC1","BAX"
"3013","AATF","BAX"
"3014","EGR1","BAX"
"3015","BHLHE40","BAX"
"3016","EGFR","FGF23"
"3017","EGFR","ATP6V1C2"
"3018","EGFR","ATP6V1H"
"3019","PIK3CA","TRAF5"
"3020","ELAVL1","TRAF5"
"3021","TP53","ARHGAP10"
"3022","ACTB","ARHGAP10"
"3023","TP53","FOXM1"
"3024","CDKN2A","FOXM1"
"3025","CDK1","FOXM1"
"3026","CDC25B","FOXM1"
"3027","CDC6","FOXM1"
"3028","CCNB1","FOXM1"
"3029","E2F1","FOXM1"
"3030","MYC","FOXM1"
"3031","EGR1","FOXM1"
"3032","TP53","YEATS4"
"3033","E2F1","YEATS4"
"3034","SMARCB1","YEATS4"
"3035","TP53","BAZ1B"
"3036","PCNA","BAZ1B"
"3037","MYC","BAZ1B"
"3038","ATF2","BAZ1B"
"3039","SMARCC2","BAZ1B"
"3040","SMARCE1","BAZ1B"
"3041","NFYA","BAZ1B"
"3042","TCF3","BAZ1B"
"3043","TP53","UBE2K"
"3044","MYC","UBE2K"
"3045","CTCF","UBE2K"
"3046","TP53","FAS"
"3047","FOS","FAS"
"3048","ATF2","FAS"
"3049","CTCF","FAS"
"3050","EGR1","FAS"
"3051","EGR2","FAS"
"3052","HDGF","FAS"
"3053","NFYA","FAS"
"3054","NFYC","FAS"
"3055","PURA","FAS"
"3056","YBX1","FAS"
"3057","TP53","XPO1"
"3058","RAN","XPO1"
"3059","E2F4","XPO1"
"3060","E2F5","XPO1"
"3061","E2F1","XPO1"
"3062","E2F2","XPO1"
"3063","E2F3","XPO1"
"3064","MYC","XPO1"
"3065","ATF2","XPO1"
"3066","SMARCB1","XPO1"
"3067","CTCF","XPO1"
"3068","NFYA","XPO1"
"3069","NPM1","XPO1"
"3070","TP53","HSPB1"
"3071","MAPKAPK5","HSPB1"
"3072","FOS","HSPB1"
"3073","ESR1","HSPB1"
"3074","EGR1","HSPB1"
"3075","TP53","RAB4A"
"3076","RBSN","RAB4A"
"3077","MYC","RAB4A"
"3078","TP53","BAK1"
"3079","CTCF","BAK1"
"3080","TP53","SERPINE1"
"3081","SMAD4","SERPINE1"
"3082","AGTR1","SERPINE1"
"3083","E2F1","SERPINE1"
"3084","E2F2","SERPINE1"
"3085","E2F3","SERPINE1"
"3086","FOS","SERPINE1"
"3087","MYC","SERPINE1"
"3088","SMAD2","SERPINE1"
"3089","SMAD3","SERPINE1"
"3090","ESR1","SERPINE1"
"3091","EGR1","SERPINE1"
"3092","FOSB","SERPINE1"
"3093","JUNB","SERPINE1"
"3094","TP53","TNF"
"3095","MAPK1","TNF"
"3096","MAPK3","TNF"
"3097","ELK1","TNF"
"3098","MYD88","TNF"
"3099","E2F1","TNF"
"3100","FOS","TNF"
"3101","ATF2","TNF"
"3102","EBF1","TNF"
"3103","EGR1","TNF"
"3104","ETV4","TNF"
"3105","HMGB2","TNF"
"3106","POU2F1","TNF"
"3107","TP53","ACACA"
"3108","E2F1","ACACA"
"3109","PRKAA2","ACACA"
"3110","PRKAG2","ACACA"
"3111","PRKAB1","ACACA"
"3112","PRKAB2","ACACA"
"3113","PRKAG1","ACACA"
"3114","MYC","ACACA"
"3115","BRCA1","ACACA"
"3116","CTCF","ACACA"
"3117","EGR1","ACACA"
"3118","POU2F1","ACACA"
"3119","TP53","BIRC5"
"3120","RB1","BIRC5"
"3121","E2F4","BIRC5"
"3122","E2F1","BIRC5"
"3123","HDAC1","BIRC5"
"3124","MYC","BIRC5"
"3125","LEF1","BIRC5"
"3126","TCF7","BIRC5"
"3127","TCF7L2","BIRC5"
"3128","TCF7L1","BIRC5"
"3129","APC","BIRC5"
"3130","CTNNB1","BIRC5"
"3131","DNMT1","BIRC5"
"3132","ILF3","BIRC5"
"3133","TP53","NQO1"
"3134","FOS","NQO1"
"3135","ESR1","NQO1"
"3136","NFE2L2","NQO1"
"3137","JUNB","NQO1"
"3138","NRF1","NQO1"
"3139","TP53","PTGS2"
"3140","SMAD4","PTGS2"
"3141","E2F4","PTGS2"
"3142","E2F2","PTGS2"
"3143","HDAC1","PTGS2"
"3144","FOS","PTGS2"
"3145","TCF7L2","PTGS2"
"3146","APC","PTGS2"
"3147","CTNNB1","PTGS2"
"3148","ATF2","PTGS2"
"3149","CTCF","PTGS2"
"3150","DR1","PTGS2"
"3151","EGR1","PTGS2"
"3152","EGR2","PTGS2"
"3153","ETV4","PTGS2"
"3154","HDAC4","PTGS2"
"3155","HMGA1","PTGS2"
"3156","JUNB","PTGS2"
"3157","TP53","MDC1"
"3158","FOS","MDC1"
"3159","MYC","MDC1"
"3160","BARD1","MDC1"
"3161","BRCA1","MDC1"
"3162","CTCF","MDC1"
"3163","EGR1","MDC1"
"3164","FOSB","MDC1"
"3165","HSF2","MDC1"
"3166","JUNB","MDC1"
"3167","NFYA","MDC1"
"3168","TP53","PTPRG"
"3169","ESR1","PTPRG"
"3170","CTCF","PTPRG"
"3171","TP53","EPCAM"
"3172","HDAC1","EPCAM"
"3173","DNMT1","EPCAM"
"3174","TP53","MSH2"
"3175","E2F4","MSH2"
"3176","E2F1","MSH2"
"3177","MYC","MSH2"
"3178","BARD1","MSH2"
"3179","DNMT1","MSH2"
"3180","EGR1","MSH2"
"3181","TP53","AURKA"
"3182","E2F1","AURKA"
"3183","E2F3","AURKA"
"3184","BRCA1","AURKA"
"3185","NFYA","AURKA"
"3186","NFYC","AURKA"
"3187","TP53","IL1B"
"3188","E2F1","IL1B"
"3189","FOS","IL1B"
"3190","HMGA1","IL1B"
"3191","JUNB","IL1B"
"3192","TP53","RRM2"
"3193","E2F1","RRM2"
"3194","MYC","RRM2"
"3195","NFYA","RRM2"
"3196","NFYC","RRM2"
"3197","TP53","TOP2A"
"3198","RB1","TOP2A"
"3199","E2F4","TOP2A"
"3200","E2F1","TOP2A"
"3201","HDAC1","TOP2A"
"3202","HDAC2","TOP2A"
"3203","BRCA1","TOP2A"
"3204","UHRF1","TOP2A"
"3205","YBX1","TOP2A"
"3206","TP53","TP53BP2"
"3207","RB1","TP53BP2"
"3208","E2F1","TP53BP2"
"3209","TP53","STMN1"
"3210","E2F4","STMN1"
"3211","E2F5","STMN1"
"3212","E2F1","STMN1"
"3213","E2F2","STMN1"
"3214","E2F3","STMN1"
"3215","MYC","STMN1"
"3216","ESR1","STMN1"
"3217","EGR1","STMN1"
"3218","NFYA","STMN1"
"3219","BHLHE40","STMN1"
"3220","TP53","BLM"
"3221","ELK1","BLM"
"3222","ESR1","BLM"
"3223","NFYA","BLM"
"3224","RAD51","BLM"
"3225","TP53","KPNB1"
"3226","MYC","KPNB1"
"3227","SMAD2","KPNB1"
"3228","SMAD3","KPNB1"
"3229","EGR1","KPNB1"
"3230","EZH2","KPNB1"
"3231","NFYA","KPNB1"
"3232","NFYC","KPNB1"
"3233","PTMA","KPNB1"
"3234","TP53","CD82"
"3235","HDAC1","CD82"
"3236","CTCF","CD82"
"3237","JUNB","CD82"
"3238","TP53","HSPA4"
"3239","MYC","HSPA4"
"3240","SMAD3","HSPA4"
"3241","ESR1","HSPA4"
"3242","EGR1","HSPA4"
"3243","HSF2","HSPA4"
"3244","NFYA","HSPA4"
"3245","NR3C2","HSPA4"
"3246","TP53","SOCS2"
"3247","E2F1","SOCS2"
"3248","MYC","SOCS2"
"3249","ESR1","SOCS2"
"3250","IRF3","SOCS2"
"3251","CTCF","SOCS2"
"3252","EGR1","SOCS2"
"3253","EGR2","SOCS2"
"3254","EGR3","SOCS2"
"3255","TP53","IPO7"
"3256","E2F1","IPO7"
"3257","MYC","IPO7"
"3258","CTCF","IPO7"
"3259","TP53","NDRG1"
"3260","FOS","NDRG1"
"3261","MYC","NDRG1"
"3262","CTNNB1","NDRG1"
"3263","ILF3","NDRG1"
"3264","RUVBL2","NDRG1"
"3265","TP53","PTBP1"
"3266","E2F1","PTBP1"
"3267","MYC","PTBP1"
"3268","EGR1","PTBP1"
"3269","NFYA","PTBP1"
"3270","FUS","PTBP1"
"3271","TP53","OGG1"
"3272","ELK1","OGG1"
"3273","EGR1","OGG1"
"3274","NFYA","OGG1"
"3275","NFYC","OGG1"
"3276","TP53","THRSP"
"3277","NR1I2","THRSP"
"3278","TP53","AFP"
"3279","TP53","AQP3"
"3280","FOS","AQP3"
"3281","TCF3","AQP3"
"3282","TP53","MKI67"
"3283","E2F4","MKI67"
"3284","EGR1","MKI67"
"3285","CBX3","MKI67"
"3286","TP53","NME1"
"3287","FOS","NME1"
"3288","MYC","NME1"
"3289","EGR1","NME1"
"3290","TP53","POLD1"
"3291","E2F4","POLD1"
"3292","MYC","POLD1"
"3293","EGR1","POLD1"
"3294","TP53","PRC1"
"3295","E2F4","PRC1"
"3296","TP53","PTPN13"
"3297","APC","PTPN13"
"3298","CTNNB1","PTPN13"
"3299","BRD7","PTPN13"
"3300","EBF1","PTPN13"
"3301","TP53","TRIM22"
"3302","NFYA","TRIM22"
"3303","TP53","KPNA2"
"3304","LEF1","KPNA2"
"3305","BRCA1","KPNA2"
"3306","NFYA","KPNA2"
"3307","PLAG1","KPNA2"
"3308","PTMA","KPNA2"
"3309","YBX1","KPNA2"
"3310","TP53","MNAT1"
"3311","RB1","MNAT1"
"3312","E2F1","MNAT1"
"3313","ESR1","MNAT1"
"3314","BRCA1","MNAT1"
"3315","POU2F1","MNAT1"
"3316","YBX1","MNAT1"
"3317","ERCC3","MNAT1"
"3318","MCM7","MNAT1"
"3319","TP53","NCL"
"3320","E2F4","NCL"
"3321","E2F1","NCL"
"3322","MYC","NCL"
"3323","EGR1","NCL"
"3324","NFYA","NCL"
"3325","NPM1","NCL"
"3326","SSB","NCL"
"3327","TP53","SPRYD4"
"3328","MYC","SPRYD4"
"3329","EGR1","SPRYD4"
"3330","TP53","SLC39A14"
"3331","E2F4","SLC39A14"
"3332","E2F5","SLC39A14"
"3333","E2F1","SLC39A14"
"3334","E2F2","SLC39A14"
"3335","E2F3","SLC39A14"
"3336","MYC","SLC39A14"
"3337","TP53","NAP1L1"
"3338","E2F1","NAP1L1"
"3339","MYC","NAP1L1"
"3340","TP53","KHK"
"3341","MYC","KHK"
"3342","CTCF","KHK"
"3343","TP53","CUTA"
"3344","MYC","CUTA"
"3345","CTCF","CUTA"
"3346","BHLHE40","CUTA"
"3347","TP53","FAM83H"
"3348","FOS","FAM83H"
"3349","MYC","FAM83H"
"3350","CTCF","FAM83H"
"3351","EGR1","FAM83H"
"3352","EGR2","FAM83H"
"3353","EGR3","FAM83H"
"3354","FOSB","FAM83H"
"3355","JUNB","FAM83H"
"3356","TCF3","FAM83H"
"3357","TP53","CDK5"
"3358","FOS","CDK5"
"3359","MYC","CDK5"
"3360","ESR1","CDK5"
"3361","EGR1","CDK5"
"3362","PURA","CDK5"
"3363","BHLHE40","CDK5"
"3364","TP53","N4BP2L1"
"3365","E2F4","N4BP2L1"
"3366","E2F5","N4BP2L1"
"3367","E2F1","N4BP2L1"
"3368","E2F2","N4BP2L1"
"3369","E2F3","N4BP2L1"
"3370","POU2F1","N4BP2L1"
"3371","TCF3","N4BP2L1"
"3372","TP53","PPM1D"
"3373","E2F4","PPM1D"
"3374","E2F5","PPM1D"
"3375","E2F1","PPM1D"
"3376","E2F2","PPM1D"
"3377","E2F3","PPM1D"
"3378","ATF2","PPM1D"
"3379","TP53","UBE2A"
"3380","CTCF","UBE2A"
"3381","ZIC2","UBE2A"
"3382","TP53","PPFIBP2"
"3383","CTCF","PPFIBP2"
"3384","TCF3","PPFIBP2"
"3385","TSG101","PPFIBP2"
"3386","ZIC2","PPFIBP2"
"3387","TP53","VIPR1"
"3388","CTCF","VIPR1"
"3389","PTMA","VIPR1"
"3390","TP53","STOML2"
"3391","E2F4","STOML2"
"3392","E2F5","STOML2"
"3393","E2F1","STOML2"
"3394","E2F2","STOML2"
"3395","E2F3","STOML2"
"3396","FOS","STOML2"
"3397","EGR1","STOML2"
"3398","FOSB","STOML2"
"3399","JUNB","STOML2"
"3400","POU2F1","STOML2"
"3401","TP53","STEAP3"
"3402","MYC","STEAP3"
"3403","TP53","SSNA1"
"3404","CTCF","SSNA1"
"3405","TP53","SPON2"
"3406","TP53","SMPD1"
"3407","EGR1","SMPD1"
"3408","TP53","SLMAP"
"3409","MYC","SLMAP"
"3410","TP53","SLC25A39"
"3411","MYC","SLC25A39"
"3412","CTCF","SLC25A39"
"3413","EGR1","SLC25A39"
"3414","EGR2","SLC25A39"
"3415","TP53","SEMA3F"
"3416","FOS","SEMA3F"
"3417","MYC","SEMA3F"
"3418","FOSB","SEMA3F"
"3419","JUNB","SEMA3F"
"3420","TP53","SEC24C"
"3421","ELK1","SEC24C"
"3422","ATF2","SEC24C"
"3423","TP53","SCRIB"
"3424","MYC","SCRIB"
"3425","TP53","SART1"
"3426","TP53","SAP130"
"3427","SMAD3","SAP130"
"3428","NFYA","SAP130"
"3429","ARID4B","SAP130"
"3430","TP53","S100A8"
"3431","FOS","S100A8"
"3432","FOSB","S100A8"
"3433","JUNB","S100A8"
"3434","PDCD11","S100A8"
"3435","TP53","RC3H1"
"3436","TP53","PXDC1"
"3437","TP53","PRPF6"
"3438","MYC","PRPF6"
"3439","ESR1","PRPF6"
"3440","SMARCA2","PRPF6"
"3441","CTCF","PRPF6"
"3442","EBF1","PRPF6"
"3443","TP53","PEAK1"
"3444","NFYA","PEAK1"
"3445","NFYC","PEAK1"
"3446","TP53","NSUN5"
"3447","MYC","NSUN5"
"3448","TP53","MCC"
"3449","TP53","LIG3"
"3450","MYC","LIG3"
"3451","ATF2","LIG3"
"3452","ATF5","LIG3"
"3453","TP53","LIG1"
"3454","E2F1","LIG1"
"3455","TP53","KLKB1"
"3456","TP53","KIN"
"3457","HSF2","KIN"
"3458","TP53","KDM6B"
"3459","MYC","KDM6B"
"3460","CTCF","KDM6B"
"3461","EBF1","KDM6B"
"3462","NFYA","KDM6B"
"3463","BHLHE40","KDM6B"
"3464","TP53","KCNN3"
"3465","FOS","KCNN3"
"3466","MYC","KCNN3"
"3467","ATF2","KCNN3"
"3468","FOSB","KCNN3"
"3469","JUNB","KCNN3"
"3470","POU2F1","KCNN3"
"3471","TP53","IK"
"3472","NFYA","IK"
"3473","TCF3","IK"
"3474","TP53","HMGN5"
"3475","TP53","GPN2"
"3476","TP53","GPM6A"
"3477","POU2F1","GPM6A"
"3478","TP53","GAS1"
"3479","E2F1","GAS1"
"3480","MYC","GAS1"
"3481","CTCF","GAS1"
"3482","TP53","FBLN1"
"3483","SMAD4","FBLN1"
"3484","E2F4","FBLN1"
"3485","E2F5","FBLN1"
"3486","E2F1","FBLN1"
"3487","E2F2","FBLN1"
"3488","E2F3","FBLN1"
"3489","ESR1","FBLN1"
"3490","CTCF","FBLN1"
"3491","TP53","FAM216A"
"3492","MYC","FAM216A"
"3493","CTCF","FAM216A"
"3494","TP53","DUSP12"
"3495","CTCF","DUSP12"
"3496","EBF1","DUSP12"
"3497","TP53","DPF2"
"3498","E2F1","DPF2"
"3499","E2F2","DPF2"
"3500","TP53","CNTN4"
"3501","POU2F1","CNTN4"
"3502","TP53","CHCHD7"
"3503","E2F4","CHCHD7"
"3504","E2F5","CHCHD7"
"3505","E2F1","CHCHD7"
"3506","E2F2","CHCHD7"
"3507","E2F3","CHCHD7"
"3508","MYC","CHCHD7"
"3509","EGR1","CHCHD7"
"3510","POU2F1","CHCHD7"
"3511","TP53","C15orf40"
"3512","TP53","AQP1"
"3513","FOS","AQP1"
"3514","ATF2","AQP1"
"3515","FOSB","AQP1"
"3516","JUNB","AQP1"
"3517","TP53","AIFM2"
"3518","TP53","AIDA"
"3519","MYC","AIDA"
"3520","TP53","VRK1"
"3521","NFYA","VRK1"
"3522","TP53","SCAMP1"
"3523","MYC","SCAMP1"
"3524","TP53","PBK"
"3525","SMAD4","PBK"
"3526","E2F1","PBK"
"3527","MYC","PBK"
"3528","TP53","EPHA3"
"3529","MYC","EPHA3"
"3530","TP53","CSNK1D"
"3531","MYC","CSNK1D"
"3532","CTNNB1","CSNK1D"
"3533","CLOCK","CSNK1D"
"3534","TP53","COPS7A"
"3535","MYC","COPS7A"
"3536","NFE2L2","COPS7A"
"3537","EGR1","COPS7A"
"3538","TP53","CCT5"
"3539","MYC","CCT5"
"3540","TP53","ARIH2"
"3541","MYC","ARIH2"
"3542","TP53","ANXA3"
"3543","E2F1","ANXA3"
"3544","FOS","ANXA3"
"3545","EGR1","ANXA3"
"3546","FOSB","ANXA3"
"3547","JUNB","ANXA3"
"3548","TP53","POLA1"
"3549","RB1","POLA1"
"3550","ELK1","POLA1"
"3551","E2F1","POLA1"
"3552","CTCF","POLA1"
"3553","EGR1","POLA1"
"3554","TP53","PAFAH1B3"
"3555","TLE1","PAFAH1B3"
"3556","BRD7","PAFAH1B3"
"3557","EGR2","PAFAH1B3"
"3558","EGR3","PAFAH1B3"
"3559","XRCC6","PAFAH1B3"
"3560","ZHX1","PAFAH1B3"
"3561","TP53","UBE2I"
"3562","ELK1","UBE2I"
"3563","SMAD4","UBE2I"
"3564","HDAC1","UBE2I"
"3565","ESR1","UBE2I"
"3566","ATF2","UBE2I"
"3567","DACH1","UBE2I"
"3568","DNMT3A","UBE2I"
"3569","EGR1","UBE2I"
"3570","HSF2","UBE2I"
"3571","TCF3","UBE2I"
"3572","HNRNPK","UBE2I"
"3573","PIAS1","UBE2I"
"3574","RAD51","UBE2I"
"3575","RAD54B","UBE2I"
"3576","TP53","PRIM1"
"3577","EGR1","PRIM1"
"3578","TP53","COPS6"
"3579","E2F4","COPS6"
"3580","E2F5","COPS6"
"3581","E2F1","COPS6"
"3582","E2F2","COPS6"
"3583","E2F3","COPS6"
"3584","TP53","SMYD2"
"3585","E2F1","SMYD2"
"3586","TP53","RPA1"
"3587","BRCA2","RPA1"
"3588","MCM2","RPA1"
"3589","MCM7","RPA1"
"3590","RAD51","RPA1"
"3591","TCEA2","RPA1"
"3592","CDKN1A","NELFCD"
"3593","CCND1","NELFCD"
"3594","CTNNB1","NELFCD"
"3595","CDK4","NCOA2"
"3596","CTNNB1","NCOA2"
"3597","ESR1","NCOA2"
"3598","SMARCE1","NCOA2"
