"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"gene","SEMA3F","SEC62","RBM7","SEH1L","RNMT","SARS2","RNASEH2A","SERINC1","RBP2","RND3","SCAMP3","RGS4","SEM1","RAN","SEC61G","SEMA6D","SCYL1","RASA1","SANBR","RFT1","SAP30","RNF180","SAC3D1","SCARA3","RNF187","SAMD12","RIC8A","SERHL2","RELN","SDHD","RBMXL1","SEC22B"
"TCGA-CC-5261-02","6.9206715","8.6609472","6.6333184","7.0343879","7.2591161","3.9889840","0.6931472","8.8112052","1.3862944","7.2305632","8.5219817","6.9450511","7.3317150","8.5328697","6.5206211","5.4205350","7.8391316","6.7945866","5.9454206","6.4281053","5.2094862","6.2690963","6.3716118","7.8264431","8.7441694","5.8377304","7.9131552","3.8918203","4.5432948","7.4424927","6.5638555","7.0326243"
"TCGA-G3-A5SI-02","6.416732","8.570544","5.860786","6.685861","6.541030","3.496508","1.098612","8.959183","0.000000","6.885510","8.490644","2.833213","8.336870","8.721765","7.768110","3.496508","8.124447","5.988961","5.609472","6.068426","5.826000","4.700480","6.539586","6.363028","8.495152","3.044522","7.638680","1.609438","1.386294","7.650169","5.805135","7.229839"
"TCGA-DD-AAVU-02","5.5529596","8.2117544","6.5875500","6.8803841","6.6200732","4.3438054","0.6931472","8.4544664","0.0000000","5.1059455","8.5483042","2.6390573","8.8623420","8.3696208","8.4854961","1.7917595","8.4344635","5.2149358","5.1059455","6.2402758","5.3278762","5.1416636","7.2269360","5.6489742","8.7899647","0.0000000","8.0106915","3.5553481","7.9861649","8.3941212","5.8318825","6.9565454"
"TCGA-DD-AACQ-02","6.7080841","8.5676962","6.9622435","7.0457766","7.0264268","4.3944492","1.0986123","8.8056749","0.6931472","6.9450511","8.7121019","3.4339872","8.6546917","8.5318847","7.3758821","4.8828019","8.5807312","6.1420374","5.1817836","6.7968237","4.7874917","5.1474945","7.1974354","6.0450053","9.4878963","4.3820266","8.9620072","3.9512437","2.7080502","8.6440020","6.4425402","7.4366173"
"TCGA-G3-AAV5-02","6.238325","8.403128","6.597146","7.576610","7.090077","4.406719","0.000000","8.916908","1.386294","6.915723","9.481817","2.397895","9.176473","9.386141","8.473659","3.044522","9.182352","6.324359","5.480639","7.109879","5.905362","2.708050","7.063048","6.974479","9.475317","3.526361","8.333991","3.610918","8.409831","8.185071","6.354370","7.226209"
"TCGA-DD-A114-02","7.063048","7.933080","6.023448","6.993933","6.804615","3.555348","1.791759","8.107720","1.098612","6.469250","8.511980","3.784190","7.762596","8.624252","6.986566","5.796058","8.166500","6.419995","5.627621","6.293419","5.505332","5.375278","6.419995","7.436617","9.605014","6.159095","7.913887","2.772589","6.383507","7.201171","6.400257","7.599902"
"TCGA-KR-A7K7-02"," 7.5326236"," 7.9571773"," 5.7037825"," 6.9660242"," 6.5467854"," 4.4659081"," 0.6931472"," 8.3530258"," 6.0591232"," 6.4922398"," 9.2059307"," 2.3978953"," 9.6852072"," 9.4017043"," 8.8938472"," 2.5649494"," 8.1766728"," 5.0751738"," 4.9698133"," 6.7165948"," 5.6524892"," 4.6634391"," 7.3505162"," 6.8875526"," 9.2351305"," 5.1059455"," 7.6357869"," 2.7080502","10.2172028"," 7.7939991"," 5.6489742"," 6.5971457"
"TCGA-G3-A5SL-02","6.2785214","8.8670046","6.3664704","7.1647204","7.2675254","4.2904594","0.6931472","9.1424897","0.0000000","7.6699620","8.6280187","3.7841896","8.7967927","8.7809411","7.6847839","4.2626799","8.3077060","6.5638555","4.4659081","6.3456364","5.0937502","4.0775374","6.0210233","6.7878450","9.0733745","1.9459101","8.3223941","2.5649494","7.6577553","8.6312359","6.0473722","7.2619271"
"TCGA-DD-AACG-02","5.6240175","8.2388012","6.1355649","7.2254815","6.2633983","4.8598124","0.6931472","7.8811822","3.7841896","6.3851944","8.0774471","1.7917595","9.3301658","8.4929005","8.4213429","2.0794415","7.4994233","4.3174881","5.0751738","6.7007311","5.3518581","1.9459101","7.1204444","4.8520303","8.4305454","3.2188758","7.5104306","3.1780538","8.5101686","7.5817196","6.0258660","6.5352413"
"TCGA-QA-A7B7-02","7.230563","8.988821","6.778785","7.790696","7.925519","4.356709","1.609438","9.249946","3.761200","7.237778","9.201602","3.912023","8.437067","9.757363","8.550048","3.828641","9.041567","6.849066","6.408529","7.584265","5.926926","5.886104","7.494986","5.700444","9.205127","5.337538","8.776013","3.433987","1.791759","8.590815","7.543273","8.662678"
"TCGA-FV-A495-02","6.6372580","8.0439844","6.3350543","6.2126061","5.9814142","3.1780538","1.0986123","7.6662219","0.6931472","6.8276292","8.9245232","5.5093883","9.0786359","8.5442245","8.1533498","4.2626799","8.4465561","4.3820266","4.7957905","6.4738907","5.7776523","4.7361984","7.7007478","6.4536250","8.7749314","4.4188406","7.5532866","2.8903718","7.0690234","7.9273244","5.8435444","6.2499752"
"TCGA-ED-A4XI-02","6.869014","8.927845","6.608001","6.714171","6.848005","3.761200","0.000000","9.404755","2.079442","7.724005","7.994295","5.932245","7.824446","8.258940","6.957497","5.899897","8.242493","6.656727","4.663439","6.419995","4.584967","5.488938","5.808142","6.486161","8.471149","4.234107","8.088869","3.663562","6.738152","8.517593","6.576470","7.314553"
"TCGA-LG-A6GG-02","6.186209","9.027859","6.857514","6.866933","6.914731","4.189655","0.000000","9.396405","1.098612","6.905753","8.500657","4.499810","8.447200","8.377471","7.747597","3.828641","8.815964","7.242082","5.267858","6.639876","5.472271","5.318120","6.576470","3.526361","8.762959","3.555348","8.472614","3.401197","4.110874","8.526747","7.063048","7.865572"
"TCGA-G3-A3CJ-02","6.2166061","8.9789126","6.0112672","6.6372580","6.3225652","2.0794415","0.0000000","8.7866095","0.6931472","6.9707301","8.7031747","3.2580965","9.4699316","8.3447428","8.5550668","2.7080502","8.2212101","4.9836066","3.3672958","6.0063532","5.7104270","4.1896547","6.4769724","5.8522025","9.1926854","4.3567088","7.6732231","2.4849066","6.2166061","8.2560881","5.4595855","6.8721281"
"TCGA-DD-A1EA-02","6.756932","8.577724","6.469250","7.230563","7.355641","3.610918","0.000000","9.269175","1.386294","5.897154","8.582606","3.583519","7.986845","8.339740","7.044033","3.970292","8.297544","7.387709","4.882802","6.563856","5.356586","1.609438","6.100319","2.564949","8.941938","5.288267","8.069968","2.639057","8.575085","7.807917","6.843750","7.755767"
"TCGA-ZS-A9CF-02","7.2276625","9.4935625","6.9660242","6.6567265","6.8824375","4.2195077","0.6931472","8.7898124","1.6094379","7.2312870","7.7025561","2.5649494","7.3846104","8.3677647","6.9343972","3.6375862","8.4772042","6.3969297","5.3612922","6.4861608","5.8607862","5.4337220","6.2747620","4.5849675","8.3308636","5.3612922","7.6009025","3.6375862","1.7917595","8.2260384","7.0630482","7.5395588"
"TCGA-DD-AAVV-02","6.719013","8.897546","5.973810","6.835185","6.333280","4.430817","1.098612","8.648221","1.791759","7.162397","9.259511","4.234107","9.174402","8.573952","8.335671","5.590987","8.475954","5.971262","4.574711","6.504288","5.631212","4.976734","6.572283","7.294377","9.417680","3.496508","7.964851","3.332205","8.908559","7.567863","6.259581","7.924796"
"TCGA-4R-AA8I-02","7.252054","8.828641","6.516193","6.838405","7.100027","4.465908","1.098612","8.412277","1.791759","6.566672","7.856320","3.828641","8.461258","8.428581","7.832808","3.912023","8.132413","6.501290","4.204693","6.699500","4.682131","5.438079","6.133398","5.159055","8.738255","3.988984","8.617581","3.091042","6.583409","8.557759","6.645091","7.646831"
"TCGA-DD-AACJ-02","7.032624","8.735204","6.606650","7.150701","7.011214","3.891820","0.000000","9.339349","0.000000","6.272877","9.542302","2.302585","9.043459","8.988196","8.120589","3.737670","8.919052","5.768321","5.010635","6.669498","5.598422","4.615121","7.105786","5.863631","9.499946","1.098612","8.273592","3.091042","7.412764","8.573763","6.995766","7.329750"
"TCGA-ED-A7PY-02","5.913503","8.491055","5.945421","6.555357","6.300786","3.610918","0.000000","8.206584","4.158883","6.016157","8.108322","3.218876","8.906935","7.799343","7.432484","3.465736","7.679251","5.017280","4.770685","6.246107","4.127134","5.393628","6.888572","6.688355","8.531096","4.820282","7.382124","3.091042","8.402231","7.741968","5.726848","6.115892"
"TCGA-RC-A6M6-02"," 6.6833609"," 8.5801680"," 6.1654179"," 7.2717037"," 7.2225660"," 3.9318256"," 0.6931472"," 8.5285287"," 3.4657359"," 6.2480429"," 8.4226627"," 2.7725887","10.6090079"," 9.0415666"," 8.2141944"," 2.8332133"," 8.7558951"," 7.0057890"," 5.7268477"," 6.8265452"," 6.4831074"," 3.3672958"," 6.7923444"," 6.7799219"," 8.9571241"," 5.3471075"," 8.7595117"," 3.4657359"," 8.3900414"," 7.9050728"," 5.7557422"," 6.6240652"
"TCGA-UB-AA0U-02","6.8554088","8.6951720","6.6214057","7.1228667","7.0621916","4.2341065","0.6931472","8.9509218","1.0986123","7.0732697","8.4325064","5.4161004","8.9514401","8.7882885","7.5082388","5.2040067","8.0248622","6.6106960","6.1484683","6.7381525","5.8021184","4.9698133","6.4723463","7.5186072","8.6808415","4.3694479","8.3126260","3.6635616","7.6216850","8.0343069","6.7753661","7.7424020"
"TCGA-DD-A4NQ-02","5.8916442","8.0934623","6.2344107","7.2100796","6.6982681","4.2626799","0.6931472","8.2052184","0.6931472","7.5453897","8.1095257","3.7612001","8.2591994","8.6068511","8.1324127","2.5649494","8.1911860","5.5984220","5.9188939","6.3647508","6.3421214","4.4308168","5.8805330","6.2225763","8.4794913","5.9610053","7.7964692","4.8362819","7.7467329","8.5379757","6.4345465","7.8115685"
"TCGA-DD-AADU-02","6.1398846","8.6105014","5.5909870","6.4551986","6.2225763","2.8903718","0.6931472","8.8153700","1.3862944","6.8458799","8.4614690","1.7917595","8.4400961","8.0349550","7.1163941","2.9957323","7.8655718","5.5759491","4.4886364","6.2422233","4.3438054","2.3978953","6.2304814","5.0039463","8.9183825","3.9120230","7.4217758","3.0910425","2.4849066","7.8935721","6.6025879","6.6618547"
"TCGA-CC-A7IJ-02"," 7.050989"," 9.142704"," 7.122060"," 7.753624"," 7.316548"," 4.812184"," 1.945910"," 9.114820"," 0.000000"," 8.241176"," 8.546946"," 7.336937"," 9.009814","10.161921"," 8.623893"," 6.383507"," 8.434029"," 6.937314"," 6.396930"," 6.576470"," 7.128496"," 3.871201"," 6.549651"," 9.484329"," 9.531554"," 2.197225"," 9.039315"," 4.204693"," 1.945910"," 7.712444"," 6.887553"," 7.689371"
"TCGA-DD-AACI-02","5.823046","7.384610","5.030438","5.707110","5.129899","3.784190","0.000000","6.956545","1.945910","6.169611","8.686261","5.796058","9.215527","7.918265","8.281724","2.890372","7.587817","3.970292","3.891820","5.852202","3.912023","4.700480","6.137727","6.776507","8.606119","4.369448","6.998510","4.934474","6.285998","6.712956","4.919981","6.366470"
"TCGA-CC-A9FS-02","6.415097","8.749415","6.502790","8.027150","7.598399","4.189655","0.000000","8.565983","0.000000","7.058758","8.005701","2.995732","8.706490","8.940236","7.342779","3.663562","8.180041","6.599870","4.820282","6.338594","4.762174","4.330733","6.746412","6.641182","8.336151","2.639057","8.259199","3.637586","4.584967","8.234300","6.282267","7.385231"
"TCGA-ED-A66Y-03","7.204893","8.513988","6.683361","7.147559","7.198184","4.219508","1.098612","9.069238","3.295837","7.603399","8.281218","4.007333","8.718173","8.958797","7.287561","4.025352","8.448486","7.215240","6.135565","6.679599","5.252273","5.176150","6.801283","8.105308","8.610501","2.708050","8.313362","4.700480","6.679599","7.810353","5.774552","7.170120"
"TCGA-ED-A8O5-03","7.135687","9.167120","6.850126","7.642524","7.347944","4.990433","1.609438","8.635865","3.091042","7.404888","8.641532","3.871201","8.520189","8.788136","7.565275","4.882802","7.997999","6.881411","5.023881","6.805723","4.564348","4.219508","6.104793","8.910181","8.859931","2.079442","8.225235","3.806662","6.369901","8.121777","6.444131","7.739794"
"TCGA-DD-A4NH-03"," 6.744059"," 8.805525"," 6.871091"," 7.242798"," 7.498870"," 4.442651"," 2.564949"," 8.328209"," 2.397895"," 7.533694"," 9.180087"," 5.726848"," 8.803124"," 9.288412"," 8.361475"," 5.389072"," 8.383662"," 6.445720"," 6.426488"," 6.577861"," 5.726848"," 5.318120"," 7.145984"," 8.055475","10.136977"," 5.393628"," 8.261526"," 3.688879"," 6.548219"," 7.724447"," 6.424869"," 7.422374"
"TCGA-BC-A10X-03","6.418365","9.541441","7.122867","7.311218","6.842683","4.060443","0.000000","9.687195","2.484907","9.019664","7.823246","6.102559","8.498010","8.668024","7.408531","5.940171","8.528133","6.603944","4.477337","6.259581","5.293305","6.175867","5.739793","6.610696","8.592301","5.517453","7.669028","2.772589","8.844048","8.587092","6.741701","8.113427"
"TCGA-EP-A2KA-03","6.835185","8.611776","6.363028","6.852243","6.413459","2.995732","1.386294","8.477412","2.197225","7.833996","8.442254","3.332205","8.916506","9.016513","8.002694","5.192957","9.194109","6.150603","5.484797","6.300786","6.056784","5.572154","6.415097","3.637586","9.148465","4.595120","8.419139","2.484907","8.962135","7.830823","5.820083","6.961296"
"TCGA-CC-A8HU-03","6.739337","8.346879","5.758902","7.095064","7.130099","4.234107","1.609438","8.858369","3.555348","7.060476","9.087495","4.976734","9.201098","9.347752","8.114025","4.219508","7.682482","6.220590","6.396930","6.549651","5.860786","3.637586","7.085064","7.403670","9.701249","3.218876","8.226573","3.135494","2.833213","7.639161","6.530878","7.577634"
"TCGA-PD-A5DF-03","7.004882","9.128696","6.391917","6.896694","7.049255","3.850148","0.000000","9.263692","0.000000","7.648740","7.917901","4.369448","8.665958","8.963544","8.126223","3.988984","8.355850","6.354370","5.541264","6.762730","5.849325","5.743003","6.561031","4.369448","9.546098","4.369448","8.078378","2.484907","3.637586","7.789455","5.897154","7.989560"
"TCGA-ED-A7XO-03","6.5778614","8.3392620","5.8493248","6.3919171","6.3750248","4.0943446","0.6931472","8.6197498","0.0000000","7.1899222","7.9926067","4.5217886","8.1140254","8.5261529","7.5283318","4.3820266","8.0215845","6.0282785","4.9487599","5.5254529","5.2311086","4.3307333","6.1800167","4.8751973","8.4383664","4.4773368","7.9617188","2.6390573","6.6093492","7.5347627","5.8579332","7.2470806"
"TCGA-CC-A5UE-03","6.3207683","8.3047423","6.8079349","7.6530204","7.0681720","3.8066625","0.6931472","9.2835908","1.3862944","7.2115567","8.8930235","3.9512437","8.6555629","9.4158901","8.0436634","5.3278762","8.5041080","6.4361504","5.5174529","6.5708830","6.4907235","5.2094862","6.9275579","4.4773368","8.9335323","3.3672958","8.5714920","5.0562458","8.6285557","8.3900414","7.2689201","7.9215356"
"TCGA-XR-A8TE-03"," 6.813445"," 8.789355"," 6.723832"," 7.374629"," 7.342132"," 4.127134"," 0.000000"," 9.994196"," 3.850148"," 8.192847"," 8.285261"," 3.988984"," 8.654169"," 8.894533"," 7.292337"," 3.496508"," 8.283999"," 6.836259"," 5.105945"," 6.228511"," 5.666427"," 3.931826"," 6.171701"," 4.709530"," 8.267962"," 1.609438"," 7.910224"," 3.135494","11.032467"," 7.905442"," 6.082219"," 7.440734"
"TCGA-CC-A1HT-03"," 7.549609"," 9.118225"," 7.593374"," 8.661120"," 8.343316"," 4.615121"," 1.609438"," 9.875037"," 1.098612"," 9.298626"," 9.891466"," 4.934474"," 9.419304","10.329115"," 8.762490"," 6.287859"," 9.073030"," 7.651596"," 6.304449"," 7.928046"," 6.188264"," 4.219508"," 7.689829"," 6.829794"," 9.713718"," 7.599401"," 9.482579"," 4.127134"," 6.886532"," 8.673342"," 8.016978"," 8.432506"
"TCGA-CC-A9FW-03","7.508787","8.292048","6.842683","7.662468","7.781139","4.510860","1.098612","9.266343","3.583519","6.977281","8.791486","3.496508","9.206533","9.337854","8.380227","2.484907","8.722091","7.353722","6.018593","6.444131","5.961005","5.303305","7.301822","6.244167","9.198065","5.236442","8.824089","4.499810","9.722805","7.698936","6.549651","6.972606"
"TCGA-DD-AAW1-03","6.575076","8.656259","6.463029","6.994850","7.235619","4.007333","0.000000","9.397567","1.609438","7.620215","8.288032","2.484907","8.713089","8.295299","7.321850","3.433987","8.150468","6.679599","4.442651","6.361302","4.595120","4.276666","5.817111","7.543803","8.816853","2.564949","8.299037","2.944439","8.297793","8.272826","6.717805","7.596894"
"TCGA-WX-AA47-03","8.125039","8.031385","5.765191","5.883322","5.062595","3.806662","1.098612","8.128290","0.000000","6.863803","7.715124","1.386294","8.568456","8.234300","7.396335","1.791759","7.581720","4.787492","3.496508","6.188264","4.634729","3.850148","6.186209","3.401197","8.293550","4.709530","7.351158","6.442540","7.565793","8.547140","5.442418","7.158514"
"TCGA-CC-A3MB-03","7.289611","9.305832","6.735780","7.297768","7.349874","4.663439","1.386294","9.464207","1.609438","8.227376","9.308827","3.332205","9.418817","9.288874","8.338306","4.369448","8.919052","6.898715","5.874931","6.873164","6.133398","4.043051","6.741701","8.981430","9.454227","2.302585","8.617762","4.343805","5.817111","8.371011","6.298949","7.605392"
"TCGA-DD-A115-03","7.1123274","8.3395009","6.2324480","6.7878450","6.7141705","4.0775374","0.0000000","8.2589405","0.6931472","5.5568281","8.0928510","4.8283137","8.0271501","8.4435467","7.1762545","4.2341065","8.4153819","6.2265367","4.5849675","6.6240652","5.7714411","4.7361984","6.8865316","4.0430513","8.1146239","4.0253517","8.3811443","4.2626799","4.0253517","8.0786882","6.3578423","7.1268908"
"TCGA-DD-A39W-03","6.714171","9.029657","6.719013","7.085064","7.437795","4.094345","1.098612","9.592810","3.828641","6.683361","8.334472","2.772589","8.126223","8.680332","6.905753","3.931826","8.401782","6.944087","5.093750","6.188264","5.442418","2.484907","6.490724","2.639057","8.859221","1.609438","8.179760","3.044522","9.601571","7.872455","6.177944","6.797940"
"TCGA-2Y-A9H0-03"," 6.263398"," 8.218787"," 6.226537"," 6.984716"," 6.694562"," 4.262680"," 2.079442"," 8.132119"," 2.833213"," 7.034388"," 8.746398"," 3.258097"," 8.392310"," 9.523032"," 7.795647"," 2.890372"," 8.455531"," 6.507278"," 5.505332"," 6.206576"," 6.109248"," 5.365976"," 6.992096"," 7.803435","10.644687"," 5.030438"," 8.232706"," 2.639057"," 0.000000"," 8.062118"," 6.782192"," 7.732369"
"TCGA-G3-A3CH-03","6.8596149","8.9765150","6.5778614","7.1147694","6.7810576","3.8066625","0.6931472","9.1840991","0.0000000","7.5983993","7.8034351","3.6635616","8.3430779","8.6628508","7.1228667","5.3033049","8.3440296","6.1820849","4.8520303","6.2934193","4.4773368","4.1431347","6.5467854","7.1616220","8.4411757","3.2188758","7.9006366","4.2195077","4.6539604","8.2597170","6.2383246","7.4312997"
"TCGA-CC-A5UD-03","7.022868","8.622994","6.152733","7.004882","6.711740","3.988984","0.000000","8.828055","1.791759","8.213924","9.420844","2.079442","8.745603","8.762802","7.440734","3.688879","8.314587","5.826000","5.774552","7.172425","5.929589","3.044522","7.153834","5.686975","9.083643","5.313206","8.815667","4.454347","5.501258","8.227643","6.335054","7.225481"
"TCGA-CC-A7IE-03","7.297091","8.955319","6.169611","7.110696","6.846943","4.248495","1.098612","8.751633","4.709530","7.164720","8.217439","3.496508","8.414052","9.271435","8.192294","3.367296","7.945555","5.771441","4.859812","6.507278","4.718499","4.077537","6.510258","7.776954","8.014997","2.197225","8.009695","3.828641","7.909489","7.831617","5.662960","6.771936"
"TCGA-RC-A6M4-03","7.436028","8.391857","6.142037","7.015712","6.983790","3.295837","0.000000","8.602269","1.098612","7.021976","8.937481","2.890372","9.051696","8.785998","7.840313","3.496508","8.567126","6.553933","4.653960","6.837333","6.118097","2.197225","6.309918","5.327876","9.398313","2.079442","8.328693","3.295837","8.124743","8.028455","6.415097","7.527794"
"TCGA-DD-AAD6-03","6.4068800","7.8512720","4.7273878","5.9480350","5.6594822","3.1780538","0.6931472","8.1867428","5.9242558","6.6644090","7.0352686","0.6931472","8.3172778","7.7655691","6.6770835","2.0794415","6.6267177","4.9199809","4.4773368","6.8752321","4.4998097","2.0794415","5.5412635","5.4553211","7.4036703","0.6931472","6.3135480","2.6390573","9.5522975","6.4907235","6.1484683","6.7821921"
"TCGA-BC-A216-03","7.097549","8.636752","6.945051","7.430114","7.070724","4.043051","2.708050","9.099074","2.639057","7.846199","8.301522","3.850148","8.568836","8.812695","7.388946","6.472346","8.747511","6.684612","5.375278","7.144407","6.156979","5.135798","6.502790","4.976734","9.274160","6.021023","8.123261","3.688879","2.302585","8.288032","7.576097","7.259116"
"TCGA-CC-5259-03","6.4982821","8.9666114","5.7620514","6.8341087","5.6454469","1.6094379","0.0000000","8.1423543","2.8332133","6.2576676","7.3537223","3.4657359","9.0148120","7.6128310","7.2420824","2.3025851","7.5137092","3.3672958","4.7004804","6.0450053","5.1590553","4.3820266","6.3835066","5.2094862","8.2885345","1.6094379","6.8617113","0.6931472","6.8824375","7.2591161","4.9272537","5.8230459"
"TCGA-UB-A7MF-03","7.3645470","8.7441694","6.8200164","6.9707301","6.9450511","4.7535902","1.7917595","8.8726274","1.3862944","6.1944054","9.0855705","4.8040210","8.9202554","9.1734689","8.8440479","8.4774123","8.6719722","5.9610053","6.1654179","6.7661917","6.6398758","2.0794415","7.2115567","7.3658128","9.4792982","2.0794415","8.5885832","3.6109179","0.6931472","8.4270496","7.4277388","7.9072836"
"TCGA-DD-AADG-03","6.7878450","8.3160557","6.1820849","6.8490663","7.1316985","4.1896547","0.6931472","9.3201808","1.0986123","6.2025355","8.3997601","2.8332133","8.8790547","8.5187919","7.1876572","3.6375862","8.3437917","6.4785096","4.5108595","6.4661447","5.2882670","3.1780538","6.3135480","3.5835189","8.7775555","4.7535902","8.3015217","2.5649494","5.6167711","8.2659073","6.0753460","7.2689201"
"TCGA-ED-A82E-03","7.149132","9.418248","7.706613","7.261927","7.464510","5.123964","2.639057","9.285726","1.609438","7.570959","8.943637","7.729735","8.341887","8.989694","7.776954","6.280396","8.481566","7.389564","5.743003","6.782192","4.691348","5.924256","6.077642","5.075174","9.231025","6.527958","8.931155","5.899897","2.564949","8.892337","6.224558","8.813438"
"TCGA-NI-A4U2-03","7.987864","9.429637","7.119636","7.273786","7.332369","4.143135","1.098612","9.940880","0.000000","8.243546","8.286773","4.477337","9.637632","9.812413","8.437067","5.204007","8.971448","6.584791","6.030685","6.822197","5.634790","4.812184","6.501290","7.493317","9.177197","2.995732","8.082093","2.944439","1.945910","9.969743","6.175867","8.223359"
"TCGA-CC-A7II-03"," 7.078342"," 7.832014"," 6.933423"," 7.957527"," 7.542213"," 5.929589"," 3.044522"," 8.266678"," 1.609438"," 6.218600"," 8.659560"," 5.257495"," 9.311723","10.075969"," 8.880864"," 5.616771"," 8.565221"," 5.891644"," 5.866468"," 7.036148"," 5.680173"," 4.174387"," 7.404888"," 5.780744"," 8.496582"," 6.555357"," 8.769196"," 4.948760"," 6.909753"," 7.727094"," 6.549651"," 7.286192"
"TCGA-DD-A3A4-03","6.4216223","8.8010178","6.3561077","6.0497335","6.1548581","4.0775374","0.6931472","9.3832848","0.6931472","9.0497020","7.6824824","2.8903718","7.7647205","8.7899647","7.0449051","4.8978398","7.8220440","6.0282785","3.9318256","6.5806391","5.1474945","3.5835189","5.9889614","2.3025851","7.9341552","4.6539604","7.7608932","7.4696542","8.3875400","8.1158197","6.5366916","7.7906960"
"TCGA-G3-AAV6-03","7.961021","8.337109","6.364751","6.934397","6.579251","4.110874","1.609438","8.208764","8.974618","7.393878","8.764834","3.828641","9.723164","9.684834","8.749415","3.178054","8.197263","6.056784","6.056784","6.860664","6.206576","3.044522","7.764296","7.204149","9.154087","3.178054","8.188411","3.332205","9.557753","7.639642","5.501258","6.444131"
"TCGA-ED-A66X-03","7.4121603","8.8965881","6.4769724","8.1909089","8.3177662","4.1896547","0.6931472","9.1707676","0.6931472","7.5999020","8.8829468","6.0776422","8.2735918","9.0985146","7.3349819","4.4998097","8.3707792","7.0130158","5.6869754","6.7417007","4.6051702","5.3936275","6.5708830","8.3368696","9.1071996","6.3784262","8.4080477","4.0775374","9.8573913","7.8232457","6.1333980","8.1247430"
"TCGA-CC-A7IL-03","7.1724246","8.9988783","6.2166061","7.1906760","7.0527210","4.5538769","0.6931472","9.2005930","1.0986123","7.1172055","9.2574148","1.7917595","8.7451253","8.8110561","7.9276850","3.1354942","8.6283767","6.7019604","4.9487599","6.9334230","4.9558271","2.1972246","6.8875526","6.4997870","9.3277678","3.6888795","8.5829809","3.7841896","2.9957323","8.4875584","7.1244783","7.6377164"
"TCGA-DD-A4NE-03","6.6200732","8.8401459","6.0088132","7.0166097","6.7776466","3.7612001","0.0000000","9.2111401","0.6931472","6.8023948","8.4015578","4.8040210","8.3361508","8.9701778","7.6619976","6.1923625","8.3494843","6.6025879","6.0684256","6.3647508","6.1633148","4.2904594","7.0587582","6.3647508","8.5764051","3.8501476","8.4104985","3.2958369","3.6635616","7.9312848","5.1704840","7.2181768"
"TCGA-CC-A9FV-03","6.255750","8.552560","5.899897","6.541030","6.874198","4.043051","1.098612","9.250522","0.000000","8.905851","7.864420","6.437752","8.122965","8.681690","7.186901","7.090910","8.449557","6.663133","6.013715","6.056784","6.111467","6.095825","5.955837","6.839476","8.650149","3.401197","8.419360","5.220356","4.828314","7.884577","6.641182","7.556428"
"TCGA-CC-A8HS-03","6.4393504","8.7649903","6.6106960","7.6367521","7.3550019","5.5412635","1.3862944","8.8417374","2.3025851","7.5699277","8.6762461","3.9318256","8.5869058","9.3227758","7.8168200","5.0875963","8.6827076","6.0426328","6.7310181","6.6858609","5.5872487","4.7706846","7.1906760","7.3375877","9.2052273","2.9957323","8.6473439","4.2626799","0.6931472","8.3366301","7.1929342","7.9391588"
"TCGA-DD-A1EH-03","7.4193806","9.1776105","7.2348984","7.9721211","7.8473718","4.2904594","0.6931472","9.0413298","1.3862944","7.1507015","9.0979552","5.1059455","8.8689762","9.0418034","7.9487385","5.2626902","8.3296581","7.5496092","5.8260001","7.3740019","5.4380793","6.0088132","6.7093043","7.7608932","9.6543208","3.9889840","8.5615928","4.1431347","9.4784573","8.0166479","6.5525079","8.4642143"
"TCGA-5R-AA1D-03","7.553811","8.737934","6.542472","6.771936","6.725034","3.637586","0.000000","9.542948","1.609438","7.457609","7.493874","4.634729","8.226841","8.981179","7.480428","6.364751","7.526179","6.641182","4.941642","6.411818","5.799093","6.098074","5.655992","6.357842","8.072467","4.624973","7.509883","6.253829","6.679599","8.355145","6.320768","7.757051"
"TCGA-CC-A123-03","6.1025586","8.3770112","6.2595815","6.8575141","6.0014149","4.5643482","0.6931472","7.9783110","3.4965076","7.3427792","8.3238511","3.6109179","9.3586742","8.5235728","9.1843044","2.1972246","7.4139703","3.7135721","5.2933048","6.6267177","5.0998664","4.8040210","7.6884554","6.7684932","8.4357662","0.0000000","7.3264656","3.0445224","7.8347881","7.0992017","5.1474945","6.5467854"
"TCGA-CC-A7IK-03","7.4295208","8.5701651","6.1114673","7.3078728","7.3105502","3.6635616","0.6931472","9.6299713","3.4339872","6.0450053","8.8893083","1.9459101","8.8235007","9.3603109","7.9266026","4.3944492","7.9327210","6.8416155","5.3981627","6.8956827","5.3936275","4.9836066","6.2672005","6.8865316","9.0782936","6.5652650","8.1727291","2.4849066","8.8125458","7.8671055","7.4348479","8.3104150"
"TCGA-BC-A8YO-03","6.9127428","8.9810530","7.0228681","7.9979993","7.6246190","4.7095302","1.3862944","9.4435135","0.6931472","6.7753661","8.6478705","3.5263605","8.7841622","9.3761937","7.5043916","6.1590954","8.3907225","7.5071411","5.8861040","7.2991215","6.4101749","4.5538769","6.8554088","7.8601851","8.6363974","5.2832037","8.6770987","3.2188758","3.2188758","8.5383674","6.9975960","8.0894825"
