"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"TCGA-NI-A4U2-03"," 9.223158"," 5.598422"," 3.951244"," 8.514790"," 4.744932"," 6.513230"," 6.771936","10.061431"," 6.700731"," 4.477337"," 6.680855"," 8.133881"," 4.564348"," 6.269096"," 7.325808"," 6.126869"," 3.218876"," 4.394449"," 2.639057"," 2.995732"," 5.863631"," 4.094345"," 5.902633"," 6.850126"," 1.945910"," 9.786336"," 2.564949"," 7.800573"," 6.562444"," 7.095893"," 3.258097"
"TCGA-CC-A7II-03"," 5.590987","10.178730"," 7.321850"," 9.630957"," 3.367296"," 7.104144"," 5.375278"," 4.736198"," 5.298317"," 5.257495"," 6.551080"," 8.064007"," 8.761550"," 4.844187"," 4.644391"," 6.052089"," 2.639057"," 5.993961"," 6.473891"," 6.444131"," 6.184149"," 4.025352"," 4.077537"," 6.610696","12.807735"," 6.238325"," 4.882802"," 5.525453"," 7.203406"," 4.941642"," 7.838738"
"TCGA-DD-A3A4-03","7.4229713","4.6443909","0.6931472","8.4261738","6.3279368","7.4815557","4.1431347","7.5186072","6.2205902","2.8903718","4.9767337","7.4759060","3.5553481","4.9052748","4.0775374","5.0625950","1.3862944","7.2254815","1.0986123","3.1354942","4.1896547","1.6094379","3.5263605","8.2892883","0.0000000","8.5989575","0.6931472","8.7053311","5.9839363","6.2989492","1.3862944"
"TCGA-G3-AAV6-03"," 4.919981","12.928458"," 5.093750"," 9.082052"," 3.526361"," 7.565793"," 4.406719"," 5.572154"," 6.553933"," 3.828641"," 6.650279"," 6.818924"," 4.804021"," 4.248495"," 4.406719"," 5.902633"," 2.708050"," 3.091042"," 2.564949"," 8.564840"," 5.442418"," 3.555348"," 4.290459"," 6.410175"," 1.386294"," 7.634821"," 4.077537"," 9.237664"," 6.361302"," 4.219508"," 2.397895"
"TCGA-ED-A66X-03"," 5.662960","13.110732"," 4.430817"," 8.798455"," 5.030438"," 7.084226"," 5.017280"," 6.504288"," 5.411646"," 6.077642"," 0.000000"," 7.593878"," 7.121252"," 6.728629"," 7.421776"," 6.368187"," 4.682131"," 6.249975"," 4.454347"," 5.081404"," 6.298949"," 3.555348"," 6.403574"," 7.966587","10.734242"," 7.067320"," 4.382027"," 4.204693"," 5.480639"," 5.209486"," 4.736198"
"TCGA-CC-A7IL-03","7.118016","5.236442","2.772589","5.978886","2.079442","4.189655","1.386294","6.751101","3.871201","1.791759","1.098612","6.952729","2.484907","4.382027","6.410175","5.484797","1.098612","7.521318","1.098612","3.610918","4.174387","0.000000","3.401197","7.404279","1.386294","8.358901","3.828641","5.501258","6.458338","6.552508","5.375278"
"TCGA-DD-A4NE-03","5.693732","5.937536","5.141664","8.183118","4.521789","7.787797","4.941642","8.193400","3.828641","4.804021","1.386294","7.564238","1.609438","3.637586","6.593045","6.188264","4.317488","5.159055","7.444833","5.605802","4.919981","2.708050","6.439350","8.903272","1.791759","8.500047","3.332205","7.544861","6.216606","5.472271","6.918695"
"TCGA-CC-A9FV-03","7.824846","0.000000","1.945910","9.458138","6.612041","8.219326","1.098612","8.495561","5.278115","6.437752","3.044522","2.772589","5.416100","6.888572","8.350902","6.089045","4.110874","5.817111","3.688879","4.882802","5.978886","3.637586","6.939254","8.565602","3.332205","7.063048","6.001415","1.609438","6.563856","5.556828","4.418841"
"TCGA-CC-A8HS-03"," 5.690359","10.147139"," 4.718499"," 9.539644"," 2.397895"," 6.851185"," 4.912655"," 5.888878"," 5.308268"," 3.931826"," 5.204007"," 7.428927"," 5.010635"," 5.472271"," 5.590987"," 5.209486"," 3.526361"," 6.218600"," 5.934894"," 5.758902"," 5.129899"," 3.091042"," 4.521789"," 8.817890"," 5.030438"," 8.323123"," 2.944439"," 5.762051"," 5.638355"," 4.499810"," 6.133398"
"TCGA-DD-A1EH-03"," 6.113682"," 8.637107"," 6.663133"," 8.525955"," 3.526361"," 5.998937"," 3.332205"," 4.406719"," 6.025866"," 5.105945"," 0.000000"," 8.182280"," 3.688879"," 4.844187"," 7.412160"," 6.943122"," 3.496508"," 3.988984"," 5.252273"," 6.605298"," 5.214936"," 3.663562"," 5.451038","10.326301","11.425208"," 7.483807"," 3.496508"," 6.049733"," 4.094345"," 5.117994"," 4.382027"
"TCGA-5R-AA1D-03"," 8.159089"," 4.653960"," 5.587249"," 9.374583"," 5.780744"," 7.878913"," 7.996654"," 8.037866"," 6.652863"," 4.634729"," 5.153292"," 7.273093"," 5.739793"," 6.011267"," 8.685416"," 6.726233"," 3.496508"," 6.613384"," 5.337538"," 5.686975"," 6.152733"," 5.429346"," 6.452049"," 7.534763"," 7.405496"," 8.357259"," 4.634729","12.792698"," 5.998937"," 6.716595"," 5.318120"
"TCGA-CC-A123-03"," 5.170484","12.006804"," 1.098612"," 6.664409"," 3.295837"," 6.796824"," 6.656727"," 6.066108"," 6.552508"," 3.610918"," 4.304065"," 6.778785"," 3.931826"," 4.189655"," 4.094345"," 4.356709"," 1.098612"," 6.133398"," 5.293305"," 3.218876"," 5.062595"," 1.791759"," 4.382027"," 5.996452","11.280211"," 7.695758"," 2.079442"," 3.367296"," 5.676754"," 6.188264"," 1.945910"
"TCGA-CC-A7IK-03","7.614805","5.993961","7.401231","7.129298","2.397895","5.337538","0.000000","6.302619","5.257495","1.945910","6.251904","7.594381","4.369448","6.042633","6.329721","5.135798","2.484907","6.610696","6.473891","7.385231","4.709530","1.791759","6.028279","7.203406","0.000000","8.255049","5.093750","5.225747","7.191429","6.369901","2.197225"
"TCGA-BC-A8YO-03","6.7310181","4.6347290","7.5443321","8.5328697","2.5649494","7.3045159","4.8751973","6.9127428","5.2470241","3.5263605","1.3862944","7.9473250","4.5217886","6.4361504","7.0942348","7.9631121","3.5263605","6.8134446","8.0346310","4.0604430","5.3612922","2.3978953","6.8079349","9.5981166","0.6931472","8.2147358","2.3978953","7.4229713","4.4659081","6.1548581","7.2950564"
"TCGA-BC-A5W4-03","4.9767337","2.8903718","6.0684256","5.9454206","4.2195077","3.2580965","1.0986123","5.3181200","5.3565863","1.0986123","1.6094379","6.4183649","2.1972246","4.0943446","6.6554404","5.7557422","1.0986123","6.1696107","6.0063532","1.0986123","3.9318256","1.7917595","5.9269260","8.1300590","0.6931472","6.8178306","0.6931472","4.2484952","5.1984970","4.0775374","0.6931472"
"TCGA-DD-A3A7-03"," 4.7004804"," 6.4002574"," 3.9318256"," 6.5708830"," 2.6390573"," 6.3207683"," 6.7638849"," 5.7714411"," 5.5254529"," 2.8903718"," 4.8202816"," 5.8051350"," 6.2766435"," 2.7725887"," 4.5747110"," 4.7095302"," 2.3025851"," 6.9373141"," 3.5835189"," 3.4657359","10.3679760"," 1.6094379"," 3.1354942"," 6.3835066"," 0.0000000"," 8.3138523"," 0.0000000"," 8.4338116"," 0.6931472"," 5.9080829"," 6.4101749"
"TCGA-CC-A9FU-03"," 5.817111","10.816172"," 3.583519"," 8.421343"," 1.945910"," 7.339538"," 3.806662"," 5.537334"," 6.517671"," 3.044522"," 6.118097"," 7.677400"," 6.244167"," 5.105945"," 4.248495"," 5.365976"," 2.079442"," 6.856462"," 1.386294"," 4.025352"," 4.709530"," 2.397895"," 3.218876"," 7.183112","11.795424"," 8.129175"," 2.944439"," 4.248495"," 7.451242"," 4.488636"," 2.197225"
"TCGA-DD-AAE0-03","4.248495","9.202611","3.496508","8.372630","2.833213","6.452049","5.955837","5.214936","5.220356","3.931826","1.386294","6.161207","2.564949","3.663562","5.303305","5.081404","1.609438","5.056246","3.178054","6.089045","5.572154","4.127134","3.178054","6.350886","5.379897","6.008813","1.791759","4.890349","4.127134","3.526361","5.837730"
"TCGA-CC-5264-03"," 7.846981","11.709413"," 8.367068"," 9.113499"," 3.178054"," 5.525453"," 2.772589"," 6.095825"," 4.955827"," 4.859812"," 7.471932"," 8.453614"," 8.030735"," 4.709530"," 9.410256"," 5.831882"," 5.327876"," 6.629363"," 8.229778"," 4.595120"," 4.700480"," 1.945910"," 7.019297"," 8.907206"," 1.386294"," 6.021023"," 3.891820"," 7.479864"," 7.360740"," 5.117994"," 6.981006"
"TCGA-CC-A3MA-03"," 5.978886"," 2.639057"," 4.094345","10.559166"," 4.317488"," 8.246696"," 8.542081"," 8.246172"," 6.373320"," 5.455321"," 5.624018"," 7.653969"," 4.753590"," 5.129899"," 6.565265"," 7.056175"," 5.164786"," 6.663133"," 8.540519"," 8.743053"," 5.717028"," 1.791759"," 4.532599"," 8.070594"," 0.000000"," 9.986909"," 4.174387"," 5.351858"," 5.937536"," 5.717028"," 4.394449"
"TCGA-DD-A4NK-03","7.526718","4.262680","1.098612","7.859799","2.639057","5.631212","3.526361","7.929846","6.171701","3.555348","5.501258","7.058758","3.135494","5.170484","6.159095","5.988961","1.098612","7.571988","6.030685","3.135494","5.365976","3.663562","4.762174","8.357024","0.000000","8.354910","2.397895","3.761200","6.066108","7.893945","5.010635"
"TCGA-BC-4072-03"," 5.135798","10.084809"," 6.703188"," 8.989569"," 4.330733"," 8.508959"," 6.135565"," 9.147294"," 7.461066"," 5.323010"," 1.098612"," 8.571681"," 7.366445"," 6.182085"," 7.754482"," 7.513164"," 6.052089"," 7.741968"," 7.270313"," 7.363914"," 6.821107"," 2.890372"," 5.713733"," 7.401231"," 6.270988"," 8.658866"," 3.713572","10.310352"," 6.935370"," 3.433987"," 4.804021"
"TCGA-XR-A8TD-03","8.349248","5.780744","4.330733","8.510773","3.433987","7.178545","4.454347","7.450080","6.641182","5.411646","3.091042","6.630683","6.678342","5.852202","6.626718","5.375278","4.787492","6.598509","4.510860","5.707110","6.684612","4.043051","5.655992","8.474077","1.791759","7.842671","3.583519","6.633318","6.075346","7.569928","3.713572"
"TCGA-DD-A4NV-03","8.343316","5.181784","2.890372","8.272315","4.418841","6.914731","9.398727","7.573017","7.186144","5.545177","3.912023","7.803843","3.496508","5.323010","6.586172","6.008813","2.484907","7.035269","4.927254","4.043051","5.710427","2.944439","5.231109","8.920255","3.850148","9.163668","3.931826","4.043051","4.189655","7.670895","5.913503"
"TCGA-LG-A9QD-03"," 6.222576"," 5.010635"," 6.383507"," 8.577912"," 3.610918"," 4.990433","10.768317"," 8.146709"," 5.170484"," 4.317488"," 4.736198"," 7.454141"," 5.198497"," 8.387085"," 5.883322"," 5.501258"," 2.302585"," 5.003946"," 6.006353"," 3.218876"," 4.262680"," 4.343805"," 4.682131"," 8.339740"," 0.000000"," 8.301770"," 1.791759","12.891304"," 5.568345"," 7.663877"," 6.180017"
"TCGA-MI-A75E-03","7.217443","4.753590","6.763885","8.005367","4.418841","6.109248","8.705000","7.852828","6.495266","5.934894","5.267858","7.130899","6.118097","5.176150","6.682109","6.715383","2.564949","7.026427","5.693732","4.997212","6.040255","2.708050","4.770685","7.607878","1.098612","7.697575","3.367296","8.259199","4.934474","6.987490","5.680173"
"TCGA-CC-5262-03","6.566672","7.484930","4.094345","7.869019","4.709530","5.707110","4.955827","6.650279","5.267858","5.509388","1.386294","6.648985","5.252273","6.880384","7.338238","6.614726","4.962845","6.806829","5.697093","4.382027","8.106816","3.828641","4.948760","8.117909","3.218876","7.524561","3.218876","9.785436","6.025866","6.617403","6.371612"
"TCGA-CC-A3MC-03"," 6.0913099"," 6.3969297"," 7.8920784"," 8.3452179"," 3.7612001"," 5.4071718"," 6.5294188"," 8.5243674"," 4.9767337"," 4.1896547"," 1.3862944"," 7.2269360"," 6.6883547"," 4.0775374"," 6.9782137"," 5.9914645"," 5.6276211"," 6.8824375"," 4.4998097"," 4.7184989"," 8.9557062"," 1.7917595"," 4.3040651"," 7.6553906"," 0.6931472"," 8.6246116"," 3.2188758","10.6942151"," 4.8121844"," 5.9026333"," 6.3543700"
"TCGA-G3-A25T-03","4.927254","4.007333","5.099866","9.370331","3.761200","7.163172","7.571988","8.928773","7.805067","9.262268","3.258097","7.880426","6.927558","5.509388","6.450470","6.856462","4.564348","6.647688","5.834811","8.786457","6.553933","2.833213","4.532599","7.557995","3.951244","8.414274","3.871201","6.643790","5.916202","5.662960","5.817111"
"TCGA-CC-A8HT-03","7.033506","8.806424","7.353082","8.675222","3.044522","5.634790","4.174387","7.172425","6.866933","3.637586","5.509388","6.858565","7.090910","6.040255","6.302619","6.251904","4.795791","6.788972","1.945910","4.317488","7.283448","3.784190","4.727388","7.232733","0.000000","7.397562","1.791759","7.497207","6.342121","7.555382","3.465736"
"TCGA-ED-A8O6-03"," 5.713733","13.910906"," 3.951244"," 8.333270"," 2.833213"," 7.793174"," 3.871201"," 6.182085"," 6.709304"," 3.496508"," 3.496508"," 7.823646"," 7.233455"," 5.209486"," 5.905362"," 5.472271"," 4.736198"," 6.934397"," 3.610918"," 4.852030"," 6.232448"," 1.609438"," 3.931826"," 6.616065"," 1.098612"," 8.008366"," 2.197225"," 6.018593"," 6.061457"," 6.514713"," 3.951244"
"TCGA-CC-A3M9-03","6.0684256","3.6888795","2.9957323","9.8596402","3.6109179","8.0730912","4.6151205","2.3025851","6.7968237","7.0210840","0.6931472","1.6094379","6.2653012","7.4042791","4.6539604","8.0567438","6.1246834","6.2383246","6.6982681","5.8664681","8.6055703","7.4389716","5.5909870","7.3304052","0.6931472","6.2146081","3.2188758","2.4849066","6.9196838","5.1817836","3.4657359"
"TCGA-DD-A1EJ-03","5.793014","9.593355","6.104793","7.343426","2.197225","8.416488","3.688879","6.251904","5.631212","3.091042","6.660575","8.997147","8.222554","4.418841","4.962845","5.733341","3.091042","7.298445","1.945910","4.317488","5.726848","2.079442","4.605170","7.396335","6.098074","8.917445","5.056246","7.300473","8.152486","7.925880","1.945910"
"TCGA-DD-A1EE-03"," 8.0359264"," 5.3659760"," 9.2948653"," 7.5606012"," 3.5263605"," 5.4764636"," 2.1972246"," 6.6346334"," 7.6889133"," 3.4965076"," 4.9904326"," 7.3304052"," 5.0238805"," 7.2377782","12.3295461"," 5.7807435"," 2.8903718"," 6.8627579"," 4.9558271"," 3.9318256"," 5.6347896"," 2.3978953"," 4.8362819"," 7.1853870"," 0.6931472"," 9.3275010"," 1.0986123","11.0954991"," 6.0684256"," 8.3549095"," 5.2983174"
"TCGA-G3-A7M9-03"," 6.003887","11.891656"," 6.291569","10.107611"," 3.663562"," 7.816417"," 5.420535"," 7.531552"," 7.109062"," 6.210600"," 5.993961"," 8.055475"," 6.033086"," 6.003887"," 6.115892"," 5.913503"," 5.883322"," 6.419995"," 6.040255"," 5.921578"," 8.580919"," 5.834811"," 5.252273"," 8.555259"," 2.302585"," 7.427739"," 4.615121"," 7.353082"," 8.111328"," 6.777647"," 6.335054"
"TCGA-FV-A4ZP-03"," 1.3862944","12.2451299"," 8.9550610"," 6.9353704"," 2.5649494"," 5.6629605"," 4.4426513"," 0.6931472"," 6.0473722"," 4.0604430"," 4.7535902"," 5.2040067"," 7.6463537"," 5.7776523"," 2.9957323"," 3.7376696"," 1.3862944"," 4.5432948"," 2.8332133"," 2.8332133"," 7.9905769"," 1.6094379"," 3.8286414"," 5.6835798"," 1.3862944"," 5.6937321"," 0.0000000"," 9.0857970"," 4.9126549"," 4.1896547"," 6.2126061"
"TCGA-BC-4073-03"," 7.132498","11.007121"," 5.986452"," 8.548692"," 3.951244"," 7.837949"," 3.610918"," 8.521384"," 6.553933"," 4.905275"," 4.043051"," 8.399985"," 8.221748"," 5.641907"," 7.145984"," 6.872128"," 5.552960"," 7.820841"," 5.220356"," 5.247024"," 7.549083"," 2.944439"," 5.793014"," 9.356171"," 0.000000"," 7.597396"," 3.583519"," 9.044522"," 7.439559"," 7.632401"," 7.493317"
"TCGA-ED-A97K-03","6.747587","4.290459","5.713733","8.553718","5.402677","7.678789","9.413608","6.783325","4.912655","6.843750","6.383507","8.346879","4.691348","7.044033","7.307202","7.569928","7.831220","6.608001","7.166266","8.079308","6.693324","2.944439","5.676754","8.329658","3.433987","9.051345","4.653960","8.252185","6.529419","6.742881","7.020191"
"TCGA-DD-A73C-03","8.7832430","3.3672958","2.0794415","7.8770179","4.0943446","5.9814142","7.5443321","8.7983037","3.5553481","4.4426513","6.5102583","7.7057128","3.6109179","5.7493930","5.9107966","6.6515719","2.9444390","6.8394764","0.6931472","4.3040651","4.4426513","4.6443909","5.9964521","8.1262225","0.0000000","9.0602149","3.4011974","8.8653116","5.8607862","8.5101686","3.8712010"
"TCGA-DD-A3A1-03","5.777652","5.164786","7.805067","6.040255","1.609438","7.382746","3.401197","6.030685","6.455199","4.189655","4.143135","7.619724","5.493061","3.891820","6.196444","5.602119","1.791759","6.278521","5.572154","4.143135","6.538140","1.386294","5.192957","9.047586","2.708050","7.301148","1.098612","3.218876","2.995732","6.923629","5.765191"
"TCGA-G3-A6UC-03"," 8.479699"," 4.890349"," 1.098612"," 6.548219"," 2.890372"," 4.820282"," 2.302585"," 9.425290"," 3.931826"," 1.609438"," 1.609438"," 7.214504"," 3.044522"," 4.934474"," 6.733402"," 4.394449"," 1.386294"," 7.151485"," 5.872118"," 2.197225"," 4.442651"," 0.000000"," 4.189655"," 8.510370"," 0.000000","10.014313"," 1.945910"," 0.000000"," 3.637586"," 7.731053"," 1.386294"
"TCGA-DD-A4NG-03","7.333676","5.030438","8.365440","7.480428","2.197225","5.549076","3.761200","6.146329","5.616771","3.713572","4.912655","6.340359","3.433987","4.663439","6.028279","5.755742","2.484907","6.520621","6.309918","4.077537","8.791942","1.945910","6.643790","7.925519","1.098612","7.968666","2.079442","6.276643","3.737670","8.105308","4.543295"
"TCGA-CC-5263-03","6.5323343","8.7721454","8.4578677","9.7190838","3.3322045","7.9824163","3.9318256","8.1179089","5.8721178","5.1647860","6.0935698","8.5344435","7.6572828","4.4773368","7.1212525","7.3511582","4.2341065","7.6197242","4.7791235","4.4659081","6.8772961","4.4773368","4.5643482","8.3354315","0.6931472","7.9142523","2.4849066","8.0040315","7.3271233","4.7361984","7.9021175"
"TCGA-DD-A4NA-03","4.795791","4.382027","5.497168","8.883086","4.543295","8.014005","3.178054","9.392579","6.881411","5.093750","5.950643","8.565031","5.099866","4.736198","7.369601","7.282761","5.043425","6.867974","4.653960","7.961370","6.212606","1.609438","5.153292","7.079184","0.000000","7.537430","3.610918","5.463832","5.241747","3.761200","4.736198"
"TCGA-UB-A7MC-03"," 8.426612"," 5.093750"," 7.351158"," 6.971669"," 2.772589"," 8.593413"," 3.178054"," 8.650325"," 5.834811"," 1.791759"," 6.920672"," 7.305188"," 6.526495"," 5.023881"," 6.161207"," 4.867534"," 4.127134"," 6.505784"," 7.145984"," 1.945910"," 4.770685"," 2.639057"," 3.828641"," 8.151333"," 0.000000","10.039154"," 3.828641"," 8.314342"," 6.126869"," 6.845880"," 2.397895"
"TCGA-EP-A3RK-03","7.612831","6.056784","8.328451","7.248504","4.127134","8.007367","3.583519","5.575949","7.473069","4.174387","1.386294","6.628041","5.407172","5.393628","6.683361","5.442418","3.295837","7.122060","6.226537","3.871201","6.952729","3.737670","5.342334","6.919684","0.000000","7.301148","3.713572","5.068904","5.003946","6.869014","4.753590"
"TCGA-CC-A5UC-03"," 5.062595","13.624170"," 3.713572"," 8.918918"," 3.970292"," 7.789869"," 8.379080"," 5.517453"," 5.730100"," 5.023881"," 3.583519"," 6.561031"," 5.493061"," 4.941642"," 5.117994"," 5.429346"," 4.691348"," 5.451038"," 4.330733"," 4.852030"," 6.142037"," 2.772589"," 4.653960"," 6.940222","10.013104"," 6.983790"," 3.526361"," 3.951244"," 6.028279"," 4.653960"," 4.465908"
"TCGA-3K-AAZ8-03"," 6.5834092"," 4.1108739"," 0.6931472"," 6.8865316"," 2.9444390"," 4.5108595"," 4.1588831"," 6.6025879"," 4.5849675"," 2.5649494"," 1.0986123"," 6.8511849"," 4.7361984"," 8.9263847"," 6.4551986"," 6.0661081"," 1.7917595"," 7.3926475"," 2.5649494"," 2.3025851"," 4.9487599"," 2.4849066"," 4.0604430"," 8.0624328"," 1.9459101"," 8.8627667"," 1.7917595","11.2072288"," 5.2364420"," 7.5120712"," 6.3851944"
"TCGA-DD-A116-03","6.359574","6.257668","7.587311","6.822197","3.784190","4.700480","2.944439","6.527958","7.398786","3.583519","0.000000","5.953243","3.295837","5.278115","5.525453","6.335054","3.663562","6.633318","6.327937","8.466110","5.545177","2.397895","5.690359","7.854769","0.000000","8.637462","2.890372","6.280396","5.303305","4.219508","3.258097"
"TCGA-YA-A8S7-03","4.779123","5.942799","6.535241","9.188810","3.295837","6.396930","6.728629","6.590301","7.942362","5.652489","5.913503","5.087596","6.778785","6.647688","7.872455","8.126223","3.737670","6.214608","7.326466","5.036953","9.502935","5.056246","5.273000","7.323171","2.484907","7.416378","2.639057","8.629807","5.924256","5.793014","7.575585"
"TCGA-DD-AAVY-03","7.1332960","4.1271344","1.7917595","5.6594822","1.6094379","4.0604430","2.3025851","7.1959372","4.6151205","0.6931472","0.0000000","6.0306853","2.1972246","4.2195077","5.3471075","5.0304379","1.0986123","7.3310603","5.9506426","2.1972246","4.6913479","1.9459101","3.2958369","6.0258660","0.0000000","8.1662163","0.0000000","0.6931472","5.5451774","7.1098795","1.7917595"
"TCGA-CC-5260-03","4.852030","6.575076","4.369448","9.512591","4.234107","7.503841","3.433987","7.972811","5.866468","8.645938","1.945910","8.101678","5.655992","6.308098","7.253470","7.011214","4.897840","5.908083","7.816820","9.329988","4.762174","2.564949","5.099866","7.297091","3.806662","6.855409","4.584967","1.945910","6.728629","6.228511","4.672829"
"TCGA-CC-A7IF-03","4.615121","5.220356","2.079442","8.157084","2.833213","5.375278","7.378384","8.290794","5.342334","3.688879","1.098612","6.913737","2.397895","5.198497","5.488938","5.883322","3.891820","6.455199","2.079442","5.135798","3.332205","1.945910","4.624973","8.019942","1.945910","8.096513","1.791759","2.639057","6.129050","3.737670","2.639057"
"TCGA-DD-A3A5-03","6.278521","3.401197","3.295837","6.975414","4.110874","4.890349","4.317488","7.564757","5.929589","3.610918","2.302585","6.490724","3.663562","4.499810","4.804021","6.945051","2.995732","6.664409","5.337538","3.891820","3.465736","2.397895","4.219508","7.045777","0.000000","7.738924","3.583519","5.023881","5.476464","7.969704","4.844187"
"TCGA-CC-A7IH-03","8.161660","5.476464","1.386294","7.129298","3.555348","6.196444","7.474772","7.375882","6.413459","3.332205","3.828641","6.907755","4.077537","5.176150","7.286192","5.484797","2.639057","8.551208","6.602588","4.418841","3.871201","1.098612","8.179480","8.178639","3.637586","9.021115","4.158883","3.663562","5.472271","6.714171","3.465736"
"TCGA-BW-A5NO-03","6.1800167","5.3423343","4.2484952","6.5042882","2.6390573","6.7730804","5.1761497","6.9469760","6.5930445","3.4657359","0.6931472","6.6970342","4.3820266","4.8040210","5.2678582","5.5568281","3.9702919","6.7730804","2.0794415","3.5553481","7.0219764","2.3978953","4.4543473","6.8783265","0.0000000","6.8012830","3.5835189","5.9348942","6.0426328","7.2377782","2.3025851"
"TCGA-G3-AAV1-03","6.8090393","5.3518581","8.5562216","8.4008841","3.5263605","5.4595855","6.4692503","8.1335874","5.0238805","4.0604430","1.0986123","7.4576093","4.5747110","6.5652650","4.2766661","5.5568281","2.7080502","4.6913479","0.0000000","4.2766661","4.7095302","1.6094379","4.4886364","8.0238800","0.0000000","9.1616752","0.6931472","5.2311086","6.2803958","6.9939330","3.0445224"
"TCGA-DD-A3A9-04","4.6249728","6.4409465","3.8501476","7.8766385","4.5217886","7.3447191","6.0591232","3.1354942","5.0998664","4.8598124","2.1972246","6.1696107","4.2626799","4.8202816","6.0844994","5.0238805","2.1972246","6.5264949","3.8066625","5.0814044","8.6346206","0.6931472","4.7791235","6.8012830","9.0012230","6.0799332","3.4657359","8.0864103","4.6051702","4.0775374","4.2626799"
"TCGA-DD-A119-04"," 4.9972123"," 6.2728770"," 4.7361984"," 7.0992017"," 4.2195077"," 7.6453977"," 7.2541778"," 7.5115246"," 4.8202816"," 4.3944492"," 0.6931472"," 7.2570027"," 6.1463293"," 4.7535902"," 6.3526294"," 5.7868974"," 3.5263605"," 6.8762646"," 3.3322045"," 5.2781147"," 6.1944054"," 3.0445224"," 5.2311086"," 7.5532866"," 6.5395860"," 8.5644584"," 3.5553481","10.3314640"," 5.5373343"," 4.6347290"," 6.1114673"
"TCGA-RC-A6M5-04"," 7.331715"," 5.099866"," 3.295837"," 9.401291"," 5.765191"," 7.891331"," 8.633731"," 8.664751"," 6.919684"," 4.174387"," 5.361292"," 7.303843"," 5.700444"," 5.805135"," 8.105911"," 6.079933"," 2.995732"," 7.240650"," 5.278115"," 4.820282"," 5.855072"," 5.129899"," 6.415097"," 7.646831"," 8.402904"," 8.835065"," 4.234107","13.170138"," 4.934474"," 6.434547"," 4.727388"
"TCGA-BW-A5NP-04"," 5.587249"," 9.698307"," 5.099866"," 8.520388"," 2.890372"," 5.036953"," 5.209486"," 7.057898"," 6.293419"," 4.094345"," 2.302585"," 7.752765"," 3.367296"," 4.532599"," 6.311735"," 6.900731"," 1.098612"," 7.104965"," 3.258097"," 6.180017"," 4.969813"," 6.493754"," 4.304065"," 7.415777","11.871166"," 7.808729"," 1.945910"," 4.262680"," 6.212606"," 2.079442"," 3.610918"
"TCGA-DD-A1EK-04","8.3165447","4.8751973","3.9318256","7.8578676","3.3322045","6.8596149","6.9402225","7.0085052","7.2181768","4.5643482","0.6931472","7.3011478","2.7080502","3.6109179","6.5117453","6.6187390","2.3025851","5.0562458","4.9487599","4.4886364","7.1631724","3.4011974","3.3672958","8.0060342","0.0000000","8.0349550","2.0794415","8.1044013","5.4889377","7.8184303","6.5553569"
