"","V1","V2"
"2680","TARDBP","NSFL1C"
"2681","TCEA2","RPA1"
"2682","TCEA2","CENPT"
"2683","TCERG1","SETDB1"
"2684","TCERG1","SF3B2"
"2685","TCERG1","SF3B4"
"2686","TCERG1","SF3A3"
"2687","TCERG1","HNRNPM"
"2688","TCFL5","TOPBP1"
"2689","TIMELESS","TIPIN"
"2690","TRIM24","TRIM24"
"2691","TRIM32","TRIM32"
"2692","TRIM32","UBQLN4"
"2693","TRIP13","TRIP13"
"2694","TRIP13","NIF3L1"
"2695","TRIP13","C11orf54"
"2696","TRIP13","PBLD"
"2697","UBTF","UBTF"
"2698","URI1","URI1"
"2699","WBP11","C5orf22"
"2700","WBP11","MCRS1"
"2701","XRCC6","ACD"
"2702","XRCC6","RPLP1"
"2703","XRCC6","CCT3"
"2704","XRCC6","PAFAH1B3"
"2705","XRCC6","CDCA5"
"2706","ZBTB33","ZBTB33"
"2707","ZFP64","SETDB1"
"2708","ZHX1","ZHX1"
"2709","ZHX1","TERF1"
"2710","ZMYND11","BMPR1A"
"2711","ZNF581","HNRNPC"
"2712","ZNF7","RPL7"
