"","GSM155919-00","GSM155926-00","GSM155927-00","GSM155928-00","GSM155947-00","GSM155948-00","GSM155961-00","GSM155964-00","GSM155988-00","GSM155989-00","GSM155920-01","GSM155921-01","GSM155922-01","GSM155923-01","GSM155931-01","GSM155965-01","GSM155966-01","GSM155967-01","GSM155968-01","GSM155969-01","GSM155924-02","GSM155925-02","GSM155971-02","GSM155972-02","GSM155973-02","GSM155974-02","GSM155976-02","GSM155978-02","GSM155979-02","GSM155980-02","GSM155929-03","GSM155930-03","GSM155970-03","GSM155975-03","GSM155977-03","GSM155981-03","GSM155982-03","GSM155932-04","GSM155933-04","GSM155934-04","GSM155935-04","GSM155983-04","GSM155987-04","GSM155991-04","GSM155993-04","GSM155937-05","GSM155939-05","GSM155945-05","GSM155946-05","GSM155955-05","GSM155958-05","GSM155959-05","GSM155960-05","GSM155986-05","GSM155992-05","GSM155938-06","GSM155940-06","GSM155941-06","GSM155942-06","GSM155963-06","GSM155985-06","GSM155990-06","GSM155936-07","GSM155943-07","GSM155944-07","GSM155949-07","GSM155950-07","GSM155953-07","GSM155954-07","GSM155956-07","GSM155957-07","GSM155962-07"
"FOS",10.9809202203796,11.1771710850572,11.595054902063,11.3101478710508,11.2459577390761,9.70239548438139,8.78238403628976,11.5268969037726,10.8826167721132,9.98313267320414,8.81283913428224,8.24855928250222,11.06109480388,9.73429068516762,11.8906813403172,10.8210994331289,9.83845937546027,10.3444528395572,10.8919269487526,10.2834658923231,7.11271639631312,6.26083933222284,8.15316642342959,9.71166637944718,10.011385913189,8.24464266176611,10.122129856966,10.0040981075568,9.58817568852524,8.6317585545402,10.6548815304019,8.3536724755396,7.6365004877459,8.1930702104298,8.78187858292407,9.62353133250347,9.50836238608195,6.20383241885333,7.40839413210607,7.86106080946517,7.362678705637,7.50081870721155,7.75476591923327,8.15826534443908,9.53481090556146,7.19751483196846,7.91416012826272,6.93066335254963,9.9340901099527,6.9775639956221,8.06118721332534,7.17794719346042,9.34690631103642,8.75628102173821,7.00972754815023,6.86689192212869,9.12686977196346,6.64881939777564,6.95222714260182,5.92917401922753,7.39449271960389,6.10504278319456,8.58658035479666,8.26702289171787,9.50702639307833,7.12644620726329,8.30684032201077,6.1932113763348,5.62537293071817,6.02175005843718,6.9862663489675,6.36639106498873
"FOSB",8.09735906387096,9.14717950049059,9.11311043146069,8.82227657952796,7.78283614502892,6.55046219019728,5.54103703053959,8.6119435994054,9.00009443907789,6.70719772031527,6.26212017181316,7.86306650907129,8.18598855766679,7.1939913264502,8.26984705122334,8.58266203403481,6.76899111552658,7.55133603471176,7.71005468233623,7.61281275338033,5.67815039515289,5.88942130220854,5.8481406236842,7.24108973596408,6.56404410709486,5.72752391161241,5.38537866035712,6.95912371329108,7.5473420620266,6.35328880665674,7.21480223942542,6.12651071405049,5.33975795346227,5.84754492785805,5.60702060836624,7.64307926778532,6.43874382408969,6.00847126319405,5.86072174782407,5.54112704116283,6.90715987850653,6.13321189065883,8.47677424895398,8.07614336508071,8.55692147181541,5.39279937196445,6.15310753973886,5.97848488027284,6.35378463254788,5.44179323698909,5.96232650676017,5.4909184722569,7.77679897542446,6.50846737918224,6.77074362005968,5.13788055187362,5.70334246261189,5.13483479372401,5.43132992828575,6.02721270176032,5.82514753480769,6.65025027898271,6.16418000879916,5.55482773465482,6.65674308616294,5.55209166029084,5.73293122968812,5.69293053897322,5.33337119635641,5.12349462791297,5.52520659463584,5.33859158583724
"FOXK1",6.18349686572248,6.21532863587999,6.39989763197247,6.09819981555418,6.32881195426586,6.33145794516535,6.36732765798387,6.08901035385297,6.60698842988261,6.26653418040745,6.47746230423219,6.15314618428398,6.26672322405049,6.16191491533421,7.13201832338747,6.02313696451672,6.14313555344325,6.10795843693333,6.14141222070446,5.98395063826837,6.23233081307172,6.31939291393184,6.21163118663336,6.03123551955297,6.1415564032325,5.85466472583393,6.08082462294342,5.84783618029411,6.0724128384273,5.96730871867533,5.95422783682511,6.03296522325811,6.09027627498479,5.95695164761241,6.34620393163776,6.06949892700559,5.93836333339529,6.02313696451672,6.23879730607183,6.59888484790675,6.86101281446611,6.2704393236455,6.97327474790793,7.24075448942913,6.7799074765862,7.33339086643426,6.26407198496831,5.89022656030992,5.88129316014514,5.95470630419732,6.63663383073653,6.3027568506532,6.2722612363554,6.74698902930882,6.98098530502047,6.72819863118322,6.6762452502027,6.60970850865898,6.91100936308615,6.64961790277573,6.0979656678483,7.2557740346981,7.07444292739336,7.12394800559498,6.33949069179876,6.99647980130601,6.15897927647451,7.12781412177411,7.36690685959438,7.21257338962499,7.67332908089621,7.07507288606575
"FOXM1",4.8844622230448,5.03601077797206,4.90739122068279,4.59231408240274,4.19056587101625,4.4797162662397,4.23286591808589,4.56804067185817,4.43318604549494,4.44301108436866,4.75553985000269,4.69134108902442,4.62808546678176,4.59527777589131,4.30354030848248,4.40943342665371,4.42790838202399,4.80002630276861,4.50186539223186,4.55574829062777,4.90541044404874,4.84592205500394,4.95433247880187,4.34965283417179,4.35616252714931,4.2774245924625,4.42196975925224,4.53346610072861,4.59454711561098,4.71177583847625,4.80750087344957,4.95272133745949,4.40346508814282,4.46034517941488,4.56165101923707,4.58922100111917,4.64816733819947,5.45355747659606,5.01300281801665,5.46385526871411,4.46705412377746,5.16166257496151,5.07429100701957,4.88782502513638,5.09594772461514,4.85562272586895,4.75929512802419,4.64684985754299,4.83390500230621,4.11911103571002,4.76025534072469,4.29915532707603,5.37684662160763,5.06750835701839,5.81783764346461,5.04089974666541,5.57312043279501,5.65166352232666,5.23500210920708,6.48576918502176,4.8072931657887,6.81663064485882,7.45416031646376,6.48587505469908,5.85072222650371,5.09559273815842,5.08494678787581,6.30960989940164,6.92589436820416,6.40452636223226,7.87858470606609,7.77064725299752
"FOXP1",8.41719337595731,8.78293145748527,9.20190763931448,8.65052477887109,8.52665910382724,8.54372168959108,8.00748592077969,8.26455924677962,8.55392796003061,8.21947858359297,8.90308424685524,9.40997463783473,9.21395002284971,8.74795922043605,8.96216745678805,8.66272745065249,8.69855719541676,8.46988361000077,8.5479013212999,9.12695616124513,8.47808881715285,9.68746763923904,8.81081212934724,9.57404846442942,8.95870107491126,8.80655437420406,8.93181419512488,8.95220757972166,9.59235151563214,9.32118488735474,9.16787137405804,8.78242344800873,8.30695997764728,8.80265102938263,8.51195197350788,9.59196085196893,8.84617212771519,8.58104345939577,8.57647638950706,9.39767348221462,9.13104459671225,10.1418780203416,9.97726684667367,9.76227666805607,10.1471939542666,9.28492228029564,9.46661345958404,9.97182078353925,9.40203737677376,9.54275577394104,9.74958796816817,8.75333580399046,10.3558818544097,9.82451116609139,9.87961293088621,9.1506814536136,8.87758130512468,8.71616715834751,8.88157692842491,9.49036316883707,10.3657293243092,10.6007500716479,9.39469617630926,9.02589018741938,10.1603497244476,8.9488667515663,9.82977034473123,9.58475517012258,9.29800411726908,9.28794686305779,9.6743958114271,9.46639044397732
"FPR1",6.51904092699491,7.51759956810285,6.4180331028025,6.53002956788688,6.93757616913914,6.01341054566998,7.34385904281687,8.02301166217936,8.82371781803574,7.67407783085931,7.20937085486215,8.79450992493163,6.99694981062513,6.21016883682042,7.0706289920036,8.41116467812317,7.24149103335252,6.52025856964066,6.77515462608907,6.81381671727808,6.30439591126683,7.43102405773407,6.30873654719505,6.80225140347523,6.83159279350313,6.50485296722148,6.76822052118904,7.49028288405372,8.31511536639772,6.18378748072402,7.18231725331917,6.3484049151446,6.70315367118296,6.40710769859152,7.00222785271664,8.30225660618548,6.83633087518719,6.0605328037621,6.01380659005756,6.74601143310245,5.08147014845457,5.06679049895817,6.03222213193293,6.54914023684116,5.36267095778395,7.07962710599588,7.27795286804468,5.39495101757523,6.81869421849803,4.58579141778092,5.30544689072546,5.88410780156753,4.81383760703588,5.56364573407106,5.54644528283829,6.11232877675699,6.07969035002417,6.16935599189571,5.14219559105658,5.20020214021656,5.41072968807348,4.81994249774038,6.98248943143366,6.0736914913396,5.66238493569473,5.41084104761732,6.20816768941607,5.57200575872745,5.34680612370802,6.77399741923382,5.25957057656354,5.36384083111067
"FRAT1",6.57210421740122,6.21608347707929,6.24315523935597,6.9022463745113,6.47805689538028,6.82316715192244,6.09437752983804,6.32291182941927,6.480025933998,6.74654894070076,6.50940596078077,5.35948888644433,6.34580075884961,6.4038475174051,6.56414517639928,5.95564588866501,6.22094533965718,6.87777782766601,6.74905475657993,6.59901470708003,6.69561335863775,5.775191327402,6.06164219168601,6.82880348951638,5.8459199842293,6.42117140729018,5.46397665563882,6.36355902716275,5.71660186520738,6.39716964659756,6.03025130119253,6.61745592156421,5.81486513535058,6.47142162148156,6.04601627788627,5.83049299209403,6.04833341106549,6.35982813184726,6.46646251298687,6.53742357682775,6.46265429305637,6.00767024162052,6.35818372803004,5.75566264815752,6.67937814205991,6.79922751690207,6.3703148858834,6.91257505571481,6.37105411993765,5.80629115552197,6.82216142867116,7.6304497933772,7.15087303255405,6.59602132353661,7.33711710089377,6.83749272955492,7.63001548828173,7.94755969725374,6.31047659224761,5.79524436853396,6.75066334368572,5.95987080645388,6.11080429685707,7.40763855164343,6.85499617210537,7.59464521577564,5.57251123852714,6.48928332007668,5.89693697054817,8.42233662839595,6.06413336347329,6.74584953722879
"FRAT2",5.87758150446666,6.08007062597854,6.22047570129009,6.61808359521564,6.81850373342457,6.67865847120034,6.72141233858192,6.47440857379227,7.30938844710182,6.48830402407334,6.82446093768685,6.81836648536426,6.81818246999471,6.59918740343087,7.00127124286642,6.66744220268261,7.03244011398802,6.88351058120498,6.52293520833889,6.86578499705826,6.49115087008274,7.06157212119952,6.09518699811487,6.8136855364264,6.26026950899583,6.74242284735296,5.92516281378582,6.86281872315331,7.09470607354149,7.04897455668991,6.7402475339784,6.55073256575425,6.16777043566627,6.72743394809556,7.0585714683377,7.02286585374724,6.45723605566235,7.08487421386891,6.27147682885062,7.59699120313299,6.2517792876013,6.28090299157639,6.63291434667512,6.46056022597357,6.39333244466176,7.05408737838771,6.8851779249506,6.52342927255973,6.99492886109168,5.65216282693669,6.90503984739886,7.25158860220374,7.58404921356,6.67482372255169,8.25088390312678,7.12725241205172,7.78006131384717,7.67753064975738,6.77111491179629,7.04167729738682,7.19105128356767,6.09821676631977,7.7218691147659,7.82267021934792,6.40449677374418,7.43885879156952,6.65784094464293,6.85454454189402,6.85583484891491,8.7017419734728,7.04941912337624,7.76144129311728
"FREM2",3.88415727179534,4.15388468976226,4.88460905400379,6.49534329294219,3.95139159633423,3.17529761915755,4.89135954385972,4.60993817882823,2.97312677580042,3.52715291064756,4.1440101135997,4.34079388851594,3.64668835243591,3.9851825241098,5.32455080789727,5.22250649783856,4.44235620789428,5.67531790676978,6.1172742934816,5.82760072884157,3.51848029349617,5.70231187706744,3.94065394581329,5.84265001548942,4.78438201517788,4.46379599625036,3.59995919715073,2.95424789752823,2.67606818669097,2.85080099840479,2.73931817190361,2.98207882610296,3.50163886790159,4.51895661023496,3.23103902727836,2.83996053473661,5.91246469075656,2.81892035283743,3.17596338886306,2.68357992687034,2.67981652288263,2.99821234053963,2.82650332953979,2.86817878937816,2.78335597345436,2.77063896556815,2.65639410583981,2.91702279024381,2.7909403141102,2.68174552193389,2.95700871217223,2.79636678384883,2.76624199310595,6.13686881837013,2.9025823927181,2.77601906596118,2.59985665677619,2.81859183373722,3.34143973104337,2.8415392718207,2.73804510637807,2.83531581441894,2.69929365795381,2.72423389740566,2.75117045666703,2.6613890007063,2.64292889848917,2.94734100050783,3.4545321193483,2.58674551006662,2.94384799630541,2.91898618252378
"FRMD6",6.93965009725521,6.98472450044992,7.25628280435213,5.67281940071174,7.26369789570124,7.65338490077133,8.50476874943661,9.06036673556872,8.70868328821409,9.1309614355137,7.87477475984771,9.22338489280055,7.73387899441971,8.2087119502766,8.19788789813892,8.87119638506958,9.40357171502879,6.67049194203643,8.25293753232424,8.22230916706738,7.9650641563169,9.9413377660028,8.53932611695955,8.11679264393739,7.73742453951503,7.87013638260025,8.73910436166245,7.81770913290215,9.38940777362958,8.47617455371749,9.70574497581742,7.77671275826845,7.6137056110108,7.833724250137,9.16568080355301,9.33347474924465,8.06584957778845,6.54877656812084,7.85103316956615,6.53903478050538,6.29353080202248,7.51113069232148,8.05678099405029,8.21235808776758,7.3421640593925,6.80190298987544,8.24690856752938,6.05451150064011,7.72488013343162,7.163373196889,6.27218057693426,8.46728484246832,7.69630315457284,7.82257825448464,6.60769317649242,7.17849140923962,8.16307142741901,6.80854728192141,5.85558964285251,5.72643956152445,6.00528720744619,6.27507954017782,7.42563362329701,7.07488199921947,6.26040714100113,7.41083188846807,7.53906123506577,6.81244216401277,6.15481819534642,6.79356559263457,6.1044349511401,5.60908713533639
"FSD1L",3.80395817614709,3.64751666141635,3.82114570035577,3.95441798767827,3.98104523661643,3.94127033929658,4.32551752060141,3.89886415178374,3.90570548901266,3.96207760303337,3.80029817113402,3.9585094529782,3.89886415178374,4.01618853295245,3.73648639925395,4.03738621911641,3.82040098447906,3.68052321290917,3.76819389612921,3.82662214624504,3.98342712488914,3.97799418177961,3.97962282247784,3.8299029452471,3.78751149932475,3.74634537838665,3.80247926055804,3.71505528946152,3.77385310369448,3.80918285937654,3.90498617699471,4.31532465389419,3.7856899663101,3.67966364788869,3.89886415178374,3.84689534390618,3.82253000042707,3.92656839205047,4.00658724384447,3.97309537650045,3.75663405444206,3.69450260165947,3.98599166400821,3.77473518933441,3.9347783594801,3.93709846312064,3.8016194225771,4.25073600075673,3.74944493118921,3.82097612218402,4.30304256129236,4.08885918412093,3.83373552678401,3.79742745173495,3.74230941956002,3.91881675950789,3.62590961219921,3.84449320004534,3.89886415178374,4.52426402851236,4.01508357251143,3.93927063517404,5.57335595423682,5.1109561513873,3.91043714721699,3.76406234125638,4.41800434525248,5.85934272726401,3.80693067055473,4.93843653414376,4.37463160340617,4.95560782912723
"FTCD",10.7975584462364,10.6621152353305,10.3303638207321,11.004456910973,9.9328613541552,10.6883567946242,8.42169201766586,10.5814716596911,8.70680779832812,8.85770381983012,9.69604970803138,8.82837434376942,8.32207114594928,9.03343672496616,9.16516095006276,8.64651381771665,9.59099969774243,9.54132188142501,9.68280065498973,9.4795586320754,9.47346606314898,9.80514493307125,9.42082587363675,9.2842863113872,9.98650110874303,10.1169569984361,9.2897826727809,9.87530850885169,9.79672837281806,8.95837612680394,9.88860116788809,9.48827668511967,10.1151838123385,10.1434665413754,9.96911860440493,9.79851460572614,10.2407312378614,8.77688333611835,8.88939318195711,9.3176847979476,10.9683140513135,10.0037903350053,9.66889710603641,10.1920677981875,9.99959832036222,9.63885375238349,8.7082389520077,10.1465131774253,8.84990810115495,9.78371090839695,9.41536087368106,7.60209344221513,9.21163897634626,9.34347771426806,9.55091871991004,8.94249834675661,8.7063392058903,9.32537486327276,6.917402311121,9.01535476408013,8.88218818268527,8.09286393214661,7.11365050738784,8.0750957583075,8.60734583816035,9.19892457112246,7.38892951807238,7.4988994143477,8.69162960216879,6.8611804461212,9.22557169489717,8.58571872321963
"FTL",13.8703700906085,13.8950252554574,13.8486436860943,13.8580137906128,13.9495577556325,13.8413863363724,13.6510247726878,13.7581134433152,13.9076287049004,13.9650491693095,13.7817839084486,13.6469206356371,13.7043239905077,13.670778200791,13.6171801470651,13.8423376592087,13.8227396217898,13.9735521320295,13.9875648012079,13.8572450620569,13.7867300945312,13.6942692351009,13.6956331459093,13.8700889406072,13.9329699223024,13.9328568104925,13.776030671019,13.932379923521,13.9892506424249,13.9359249125294,13.8034757642738,13.8102552108006,13.8430787293482,13.9276514429936,13.9712540794766,13.9840414400566,13.9179716042367,14.069629985846,13.9808750957795,14.2277869637395,13.6837214857008,13.9794481977048,14.2550915703787,14.1463753794459,14.1791242766597,14.1556427687378,14.1688170011127,14.2359706419819,13.9218041438564,14.1961573344643,14.366800400558,13.6987166960541,14.1365424146279,13.9250199309963,14.1464884837662,13.9657823084838,13.9071195770459,14.1573635909593,14.2921442994174,14.1831346685498,13.9224546536783,14.3390754100012,14.2098655813035,14.2367823930509,14.0716914496244,14.1422578569302,13.8145773614121,14.2320696916247,14.0231279153759,14.2174539425139,14.3768921211365,14.3226939635045
"FUBP1",7.71752356764104,7.94497570965628,7.73949252103377,7.78611467808816,7.40995430179697,7.27080146727615,8.39487086886623,7.59006331708153,7.94956257102683,7.79775524377698,7.82619606294236,8.33750670048215,7.76454589766532,7.9734426484948,8.17273996035284,8.08607002161474,7.8277477556529,7.60152961373086,7.49824284177804,7.94968260832196,8.01621480091808,7.87889200316316,7.56261429457328,7.5172752265536,7.70554906677382,7.63221845668405,7.74950080702575,7.85433042743036,7.74918737436313,7.81425796358967,7.89343711277178,7.79530756750689,7.64900364566312,7.6819240094317,7.48382170094979,7.67778893927745,7.73096587021375,8.18608393136687,7.99543278915633,8.05828257930424,7.68978175061608,7.78324491358481,7.37125776216282,7.66513615161576,7.5618806366092,7.8154913532717,8.11812630890471,7.89264620953437,7.92981582752775,8.24831080046993,8.04725278164823,7.63866904639768,7.42067512197176,8.00116402160895,7.43902080546835,8.10621749065598,8.32032309098816,8.62575418511134,8.28264764750999,8.24021050162483,7.95725277798049,8.21861929833744,8.62575418511134,8.43254668707616,7.96337532671632,7.98086253161699,8.43259641925291,8.3495948980587,8.49917648315096,8.56830145731881,8.37739368419549,8.57287522953389
